link,video_link,title,time,date,day,arm_month,year,month,iso_date,cleaned_title
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/217442,https://www.youtube.com/embed/r8hIS2jSfnk?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,21:30,"27 Հոկ, 2023",27,Հոկ,2023,10,2023-10-27,արամ սարգսյան
https://www.1tv.am/hy/video/Հարցազրույց-Արուսյակ-Ջուլհակյանի-հետ/217362,https://www.youtube.com/embed/Z5ClJw5L9Zk?autoplay=1&autohide=1,Հարցազրույց Արուսյակ Ջուլհակյանի հետ,21:30,"26 Հոկ, 2023",26,Հոկ,2023,10,2023-10-26,արուսյակ ջուլհակյան
https://www.1tv.am/hy/video/Հարցազրույց-Արծվիկ-Մինասյանի-հետ/217175,https://www.youtube.com/embed/xYMEpYij5NA?autoplay=1&autohide=1,Հարցազրույց Արծվիկ Մինասյանի հետ,21:30,"20 Հոկ, 2023",20,Հոկ,2023,10,2023-10-20,արծվիկ մինասյան
https://www.1tv.am/hy/video/Հարցազրույց-Գեորգի-Դերլուգյանի-հետ/217191,https://www.youtube.com/embed/zlnIACkGoZ8?autoplay=1&autohide=1,Հարցազրույց Գեորգի Դերլուգյանի հետ,21:30,"20 Հոկ, 2023",20,Հոկ,2023,10,2023-10-20,գեորգ դերլուգյան
https://www.1tv.am/hy/video/Հարցազրույց-Սմբատ-Հովհաննիսյանի-հետ/217123,https://www.youtube.com/embed/nV4Az4j2FiE?autoplay=1&autohide=1,Հարցազրույց Սմբատ Հովհաննիսյանի հետ,20:45,"19 Հոկ, 2023",19,Հոկ,2023,10,2023-10-19,սմբատ հովհաննիսյան
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/217050,https://www.youtube.com/embed/D9Au17PkRTU?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:45,"17 Հոկ, 2023",17,Հոկ,2023,10,2023-10-17,էդմոն մարուքյան
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Ավինյանի-հետ/217016,https://www.youtube.com/embed/KAYCYM_l_BI?autoplay=1&autohide=1,Հարցազրույց Տիգրան Ավինյանի հետ,21:45,"16 Հոկ, 2023",16,Հոկ,2023,10,2023-10-16,տիգրան ավինյան
https://www.1tv.am/hy/video/Հարցազրույց-Արտյոմ-Չերնամորյանի-հետ/216947,https://www.youtube.com/embed/KbmC4J2kmgY?autoplay=1&autohide=1,Հարցազրույց Արտյոմ Չերնամորյանի հետ,21:30,"14 Հոկ, 2023",14,Հոկ,2023,10,2023-10-14,արտյոմ չերնամորյան
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Բաբաջանյանի-հետ/216940,https://www.youtube.com/embed/Ewc3TishBQc?autoplay=1&autohide=1,Հարցազրույց Արման Բաբաջանյանի հետ,22:00,"13 Հոկ, 2023",13,Հոկ,2023,10,2023-10-13,արման բաբաջանյան
https://www.1tv.am/hy/video/Հարցազրույց-Արտյոմ-Չերնամորյանի-հետ/216831,https://www.youtube.com/embed/KbmC4J2kmgY?autoplay=1&autohide=1,Հարցազրույց Արտյոմ Չերնամորյանի հետ,22:00,"12 Հոկ, 2023",12,Հոկ,2023,10,2023-10-12,արտյոմ չերնամորյան
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Խանումյանի-հետ/216792,https://www.youtube.com/embed/Qbidt0h61nE?autoplay=1&autohide=1,Հարցազրույց Հայկ Խանումյանի հետ,22:00,"11 Հոկ, 2023",11,Հոկ,2023,10,2023-10-11,հայկ խանումյան
https://www.1tv.am/hy/video/Հարցազրույց-Նիկոլ-Փաշինյանի-հետ/216743,https://www.youtube.com/embed/zpP_OWDmc2o?autoplay=1&autohide=1,Հարցազրույց Նիկոլ Փաշինյանի հետ,22:00,"10 Հոկ, 2023",10,Հոկ,2023,10,2023-10-10,նիկոլ փաշինյան
https://www.1tv.am/hy/video/Հարցազրույց-Կարո-Փայլանի-հետ/216682,https://www.youtube.com/embed/RQaxvWBcKtI?autoplay=1&autohide=1,Հարցազրույց Կարո Փայլանի հետ,22:05,"09 Հոկ, 2023",09,Հոկ,2023,10,2023-10-09,կարո փայլան
https://www.1tv.am/hy/video/Հարցազրույց-Եղիշե-Կիրակոսյանի-հետ/216501,https://www.youtube.com/embed/KNwfH5i4w4Q?autoplay=1&autohide=1,Հարցազրույց Եղիշե Կիրակոսյանի հետ,21:45,"02 Հոկ, 2023",02,Հոկ,2023,10,2023-10-02,եղիշե կիրակոսյան
https://www.1tv.am/hy/video/Հարցազրույց-Վլադիմիր-Վարդանյանի-հետ/216465,https://www.youtube.com/embed/ipLdUia8fjQ?autoplay=1&autohide=1,Հարցազրույց Վլադիմիր Վարդանյանի հետ,21:45,"29 Սեպ, 2023",29,Սեպ,2023,09,2023-09-29,վլադիմիր վարդանյան
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Խաչատրյանի-հետ/216431,https://www.youtube.com/embed/UBuWbGA3wE0?autoplay=1&autohide=1,Հարցազրույց Տիգրան Խաչատրյանի հետ,21:30,"28 Սեպ, 2023",28,Սեպ,2023,09,2023-09-28,տիգրան խաչատրյան
https://www.1tv.am/hy/video/Հարցազրույց-Հակոբ-Արշակյանի-հետ/216424,https://www.youtube.com/embed/VV92ToWFB1w?autoplay=1&autohide=1,Հարցազրույց Հակոբ Արշակյանի հետ,21:45,"27 Սեպ, 2023",27,Սեպ,2023,09,2023-09-27,հակոբ արշակյան
https://www.1tv.am/hy/video/Հարցազրույց-Սամվել-Բաբայանի-հետ/216417,https://www.youtube.com/embed/Pf2r6gW7i7g?autoplay=1&autohide=1,Հարցազրույց Սամվել Բաբայանի հետ,21:45,"26 Սեպ, 2023",26,Սեպ,2023,09,2023-09-26,սամվել բաբայան
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Հակոբյանի-հետ/216389,https://www.youtube.com/embed/aq1ywehldVo?autoplay=1&autohide=1,Հարցազրույց Տիգրան Հակոբյանի հետ,22:15,"25 Սեպ, 2023",25,Սեպ,2023,09,2023-09-25,տիգրան հակոբյան
https://www.1tv.am/hy/video/Հարցազրույց-Նարեկ-Մկրտչյանի-հետ/216381,https://www.youtube.com/embed/zfK9SF3be-M?autoplay=1&autohide=1,Հարցազրույց Նարեկ Մկրտչյանի հետ,21:30,"25 Սեպ, 2023",25,Սեպ,2023,09,2023-09-25,նարեկ մկրտչյան
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Ռուբինյանի-հետ/216405,https://www.youtube.com/embed/1EhMECBu8sU?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Ռուբինյանի հետ,18:25,"25 Սեպ, 2023",25,Սեպ,2023,09,2023-09-25,ռուբեն ռուբինյան
https://www.1tv.am/hy/video/Հարցազրույց-Ալեն-Սիմոնյանի-հետ/216319,https://www.youtube.com/embed/xH_nsLaV9Ow?autoplay=1&autohide=1,Հարցազրույց Ալեն Սիմոնյանի հետ,14:50,"24 Սեպ, 2023",24,Սեպ,2023,09,2023-09-24,ալեն սիմոնյան
https://www.1tv.am/hy/video/Հարցազրույց-Շիլա-Փայլանի-հետ/216346,https://www.youtube.com/embed/UJLPptWYBKk?autoplay=1&autohide=1,Հարցազրույց Շիլա Փայլանի հետ,19:30,"23 Սեպ, 2023",23,Սեպ,2023,09,2023-09-23,շիլա փայլան
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Հովհաննիսյանի-հետ/216352,https://www.youtube.com/embed/-d5LPVoOOJQ?autoplay=1&autohide=1,Հարցազրույց Արթուր Հովհաննիսյանի հետ,21:45,"22 Սեպ, 2023",22,Սեպ,2023,09,2023-09-22,արթուր հովհաննիսյան
https://www.1tv.am/hy/video/Հարցազրույց-Լուսինե-Հակոբյանի-հետ/216356,https://www.youtube.com/embed/GKfeXE788Bk?autoplay=1&autohide=1,Հարցազրույց Լուսինե Հակոբյանի հետ,20:30,"22 Սեպ, 2023",22,Սեպ,2023,09,2023-09-22,լուսինե հակոբյան
https://www.1tv.am/hy/video/Հարցազրույց-Հրանուշ-Խառատյանի-հետ/216360,https://www.youtube.com/embed/7bEgsO00uVM?autoplay=1&autohide=1,Հարցազրույց Հրանուշ Խառատյանի հետ,14:30,"22 Սեպ, 2023",22,Սեպ,2023,09,2023-09-22,հրանուշ խառատյան
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Սուքիասյանի-հետ/216290,https://www.youtube.com/embed/0q_1ePeiMzs?autoplay=1&autohide=1,Հարցազրույց Հայկ Սուքիասյանի հետ,12:50,"21 Սեպ, 2023",21,Սեպ,2023,09,2023-09-21,հայկ սուքիասյան
https://www.1tv.am/hy/video/Հարցազրույց-Նժդեհ-Հովսեփյանի-հետ/216278,https://www.youtube.com/embed/o5BvtWFOj-8?autoplay=1&autohide=1,Հարցազրույց Նժդեհ Հովսեփյանի հետ,11:50,"21 Սեպ, 2023",21,Սեպ,2023,09,2023-09-21,նժդեհ հովսեփյան
https://www.1tv.am/hy/video/Հարցազրույց-Արտակ-Զեյնալյանի-հետ/216276,https://www.youtube.com/embed/xmXh5L04Ucg?autoplay=1&autohide=1,Հարցազրույց Արտակ Զեյնալյանի հետ,11:45,"21 Սեպ, 2023",21,Սեպ,2023,09,2023-09-21,արտակ զեյնալյան
https://www.1tv.am/hy/video/Հարցազրույց-Գուրգեն-Արսենյանի-հետ/216270,https://www.youtube.com/embed/zhu9Xa0HrJc?autoplay=1&autohide=1,Հարցազրույց Գուրգեն Արսենյանի հետ,11:40,"21 Սեպ, 2023",21,Սեպ,2023,09,2023-09-21,գուրգեն արսենյան
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/216265,https://www.youtube.com/embed/YpQ-SU_RhRQ?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,11:30,"21 Սեպ, 2023",21,Սեպ,2023,09,2023-09-21,արմեն գրիգորյան
https://www.1tv.am/hy/video/Հարցազրույց-Թաթուլ-Հակոբյանի-հետ/216314,https://www.youtube.com/embed/kT1HV7SQHE4?autoplay=1&autohide=1,Հարցազրույց Թաթուլ Հակոբյանի հետ,19:00,"20 Սեպ, 2023",20,Սեպ,2023,09,2023-09-20,թաթուլ հակոբյան
https://www.1tv.am/hy/video/Հարցազրույց-Գևորգ-Պապոյանի-հետ/216306,https://www.youtube.com/embed/V0h2WuMGk5k?autoplay=1&autohide=1,Հարցազրույց Գևորգ Պապոյանի հետ,14:55,"20 Սեպ, 2023",20,Սեպ,2023,09,2023-09-20,գևորգ պապոյան
https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Քոչարյանի-հետ/216303,https://www.youtube.com/embed/5lvMdcxZWlI?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Քոչարյանի հետ,13:55,"20 Սեպ, 2023",20,Սեպ,2023,09,2023-09-20,անդրանիկ քոչարյան
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Մեհրաբյանի-և-Սամվել-Մարտիրոսյանի-հետ/216262,https://www.youtube.com/embed/oaiOd6zAUXw?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Մեհրաբյանի և Սամվել Մարտիրոսյանի հետ,12:00,"20 Սեպ, 2023",20,Սեպ,2023,09,2023-09-20,ռուբեն մեհրաբյան և սամվել մարտիրոսյան
https://www.1tv.am/hy/video/Հարցազրույց-Արեգ-Քոչինյանի-և-Հրաչյա-Արզումանյանի-հետ/216259,https://www.youtube.com/embed/Wo8A5eWWKPQ?autoplay=1&autohide=1,Հարցազրույց Արեգ Քոչինյանի և Հրաչյա Արզումանյանի հետ,11:45,"20 Սեպ, 2023",20,Սեպ,2023,09,2023-09-20,արեգ քոչինյան և հրաչյա արզումանյան
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Մանասյանի-և-Գայանե-Աբրահամյանի-հետ/216250,https://www.youtube.com/embed/_IJPoj1zSSU?autoplay=1&autohide=1,Հարցազրույց Հայկ Մանասյանի և Գայանե Աբրահամյանի հետ,11:00,"20 Սեպ, 2023",20,Սեպ,2023,09,2023-09-20,հայկ մանասյան և գայանե աբրահամյան
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/216245,https://www.youtube.com/embed/4726Etg2d4w?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,10:30,"20 Սեպ, 2023",20,Սեպ,2023,09,2023-09-20,հայկ կոնջորյան
https://www.1tv.am/hy/video/Հարցազրույց-Հակոբ-Բադալյանի-և-Ստյոպա-Սաֆարյան-հետ/216241,https://www.youtube.com/embed/QQwnUWYmfBc?autoplay=1&autohide=1,Հարցազրույց Հակոբ Բադալյանի և Ստյոպա Սաֆարյան հետ,20:30,"19 Սեպ, 2023",19,Սեպ,2023,09,2023-09-19,հակոբ բադալյան և ստյոպա սաֆարյան
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/216243,https://www.youtube.com/embed/1Q6mE3x3eQY?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,20:20,"19 Սեպ, 2023",19,Սեպ,2023,09,2023-09-19,արամ սարգսյան
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Խաչիկյանի-հետ/216235,https://www.youtube.com/embed/3W0I74yf1Do?autoplay=1&autohide=1,Հարցազրույց Արթուր Խաչիկյանի հետ,20:00,"19 Սեպ, 2023",19,Սեպ,2023,09,2023-09-19,արթուր խաչիկյան
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/216225,https://www.youtube.com/embed/zEZUT4Xq8GE?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,19:15,"19 Սեպ, 2023",19,Սեպ,2023,09,2023-09-19,արմեն գրիգորյան
https://www.1tv.am/hy/video/Հարցազրույց-Ստեփան-Դանիելյանի-հետ/216231,https://www.youtube.com/embed/_oikBKh7yr8?autoplay=1&autohide=1,Հարցազրույց Ստեփան Դանիելյանի հետ,19:00,"19 Սեպ, 2023",19,Սեպ,2023,09,2023-09-19,ստեփան դանիելյան
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/216223,https://www.youtube.com/embed/P2kjwnScroo?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,18:00,"19 Սեպ, 2023",19,Սեպ,2023,09,2023-09-19,էդմոն մարուքյան
https://www.1tv.am/hy/video/Հարցազրույց-Արեգ-Քոչինյանի-հետ/216206,https://www.youtube.com/embed/aOikxYTmNaU?autoplay=1&autohide=1,Հարցազրույց Արեգ Քոչինյանի հետ,21:30,"18 Սեպ, 2023",18,Սեպ,2023,09,2023-09-18,արեգ քոչինյան
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Ավինյանի-հետ/216143,https://www.youtube.com/embed/zJNNhucOIv8?autoplay=1&autohide=1,Հարցազրույց Տիգրան Ավինյանի հետ,21:45,"15 Սեպ, 2023",15,Սեպ,2023,09,2023-09-15,տիգրան ավինյան
https://www.1tv.am/hy/video/Հարցազրույց-Երվանդ-Թարվերդյանի-հետ/216118,https://www.youtube.com/embed/SEEH44Vyns8?autoplay=1&autohide=1,Հարցազրույց Երվանդ Թարվերդյանի հետ,21:45,"13 Սեպ, 2023",13,Սեպ,2023,09,2023-09-13,երվանդ թարվերդյան
https://www.1tv.am/hy/video/Հարցազրույց-Նիկոլ-Փաշինյանի-հետ/216095,https://www.youtube.com/embed/aPMdJfoJA3Y?autoplay=1&autohide=1,Հարցազրույց Նիկոլ Փաշինյանի հետ,21:50,"11 Սեպ, 2023",11,Սեպ,2023,09,2023-09-11,նիկոլ փաշինյան
https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Թևանյանի-հետ/216043,https://www.youtube.com/embed/L3JC4G6hywk?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Թևանյանի հետ,22:00,"08 Սեպ, 2023",08,Սեպ,2023,09,2023-09-08,անդրանիկ թևանյան
https://www.1tv.am/hy/video/Հարցազրույց-Դավիթ-Խաժակյանի-հետ/216025,https://www.youtube.com/embed/QPrAsWmEqh4?autoplay=1&autohide=1,Հարցազրույց Դավիթ Խաժակյանի հետ,21:45,"07 Սեպ, 2023",07,Սեպ,2023,09,2023-09-07,դավիթ խաժակյան
https://www.1tv.am/hy/video/Հարցազրույց-Վիկտոր-Մնացականյանի-հետ/216015,https://www.youtube.com/embed/32xRdlmbZp0?autoplay=1&autohide=1,Հարցազրույց Վիկտոր Մնացականյանի հետ,21:50,"06 Սեպ, 2023",06,Սեպ,2023,09,2023-09-06,վիկտոր մնացականյան
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Ռուբինյանի-հետ/216004,https://www.youtube.com/embed/X-Cb7ORhdXg?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Ռուբինյանի հետ,21:45,"05 Սեպ, 2023",05,Սեպ,2023,09,2023-09-05,ռուբեն ռուբինյան
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Ռուբինյանի-հետ/215989,https://www.youtube.com/embed/X-Cb7ORhdXg?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Ռուբինյանի հետ,21:50,"04 Սեպ, 2023",04,Սեպ,2023,09,2023-09-04,ռուբեն ռուբինյան
https://www.1tv.am/hy/video/Հարցազրույց-Ալեն-Սիմոնյանի-հետ/215981,https://www.youtube.com/embed/tOX9_rq0Ad4?autoplay=1&autohide=1,Հարցազրույց Ալեն Սիմոնյանի հետ,22:00,"02 Սեպ, 2023",02,Սեպ,2023,09,2023-09-02,ալեն սիմոնյան
https://www.1tv.am/hy/video/Հարցազրույց-Ժաննա-Անդրեասյանի-հետ/215897,https://www.youtube.com/embed/pqhnfPm_CA4?autoplay=1&autohide=1,Հարցազրույց Ժաննա Անդրեասյանի հետ,21:45,"31 Օգս, 2023",31,Օգս,2023,08,2023-08-31,ժաննա անդրեասյան
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Խզմալյանի-հետ/215891,https://www.youtube.com/embed/PHuC3JshkUI?autoplay=1&autohide=1,Հարցազրույց Տիգրան Խզմալյանի հետ,21:45,"30 Օգս, 2023",30,Օգս,2023,08,2023-08-30,տիգրան խզմալյան
https://www.1tv.am/hy/video/Հարցազրույց-Նորիկ-Նորիկյանի-հետ/215859,https://www.youtube.com/embed/K3dnzq9Kqbw?autoplay=1&autohide=1,Հարցազրույց Նորիկ Նորիկյանի հետ,22:00,"29 Օգս, 2023",29,Օգս,2023,08,2023-08-29,նորիկ նորիկյան
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Ավագյանի-հետ/215836,https://www.youtube.com/embed/WtoxoJZIEVI?autoplay=1&autohide=1,Հարցազրույց Վահան Ավագյանի հետ,21:30,"28 Օգս, 2023",28,Օգս,2023,08,2023-08-28,վահան ավագյան
https://www.1tv.am/hy/video/Հարցազրույց-Արտակ-Զեյնալյանի-հետ/215811,https://www.youtube.com/embed/KBTmaUtB9ho?autoplay=1&autohide=1,Հարցազրույց Արտակ Զեյնալյանի հետ,21:50,"25 Օգս, 2023",25,Օգս,2023,08,2023-08-25,արտակ զեյնալյան
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Ղուկասյանի-հետ/215790,https://www.youtube.com/embed/zYqqVh9Bn-Q?autoplay=1&autohide=1,Հարցազրույց Արման Ղուկասյանի հետ,21:30,"24 Օգս, 2023",24,Օգս,2023,08,2023-08-24,արման ղուկասյան
https://www.1tv.am/hy/video/Հարցազրույց-Նատալյա-Արզաքանցյանի-հետ/215768,https://www.youtube.com/embed/EiLZwptHOMY?autoplay=1&autohide=1,Հարցազրույց Նատալյա Արզաքանցյանի հետ,21:30,"23 Օգս, 2023",23,Օգս,2023,08,2023-08-23,նատալյա արզաքանցյան
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Բաբաջանյանի-հետ/215763,https://www.youtube.com/embed/oQF3-awXn4g?autoplay=1&autohide=1,Հարցազրույց Արման Բաբաջանյանի հետ,21:45,"22 Օգս, 2023",22,Օգս,2023,08,2023-08-22,արման բաբաջանյան
https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Հովակիմյանի-հետ/215753,https://www.youtube.com/embed/OT6dXkO8a3s?autoplay=1&autohide=1,Հարցազրույց Վահագն Հովակիմյանի հետ,21:30,"21 Օգս, 2023",21,Օգս,2023,08,2023-08-21,վահագն հովակիմյան
https://www.1tv.am/hy/video/Հարցազրույց-Երվանդ-Թարվերդյանի-հետ/215372,https://www.youtube.com/embed/pJrmLt9mWrk?autoplay=1&autohide=1,Հարցազրույց Երվանդ Թարվերդյանի հետ,21:45,"28 Հլս, 2023",28,Հլս,2023,07,2023-07-28,երվանդ թարվերդյան
https://www.1tv.am/hy/video/Հարցազրույց-Արեգ-Քոչինյանի-հետ/215323,https://www.youtube.com/embed/F-_d4nHuBtc?autoplay=1&autohide=1,Հարցազրույց Արեգ Քոչինյանի հետ,21:45,"26 Հլս, 2023",26,Հլս,2023,07,2023-07-26,արեգ քոչինյան
https://www.1tv.am/hy/video/Հարցազրույց-Արեգ-Քոչինյանի-հետ/215312,https://www.youtube.com/embed/F-_d4nHuBtc?autoplay=1&autohide=1,Հարցազրույց Արեգ Քոչինյանի հետ,21:45,"25 Հլս, 2023",25,Հլս,2023,07,2023-07-25,արեգ քոչինյան
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-հետ/215289,https://www.youtube.com/embed/tgNJLVNRIE0?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի հետ,21:45,"24 Հլս, 2023",24,Հլս,2023,07,2023-07-24,վահան քերոբյան
https://www.1tv.am/hy/video/Հարցազրույց-Գուրգեն-Ներսիսյանի-հետ/215130,https://www.youtube.com/embed/c_Op0X6U8kI?autoplay=1&autohide=1,Հարցազրույց Գուրգեն Ներսիսյանի հետ,21:40,"20 Հլս, 2023",20,Հլս,2023,07,2023-07-20,գուրգեն ներսիսյան
https://www.1tv.am/hy/video/Հարցազրույց-Լիլիթ-Գալստյանի-հետ/215113,https://www.youtube.com/embed/Y7lmC7iW8Vo?autoplay=1&autohide=1,Հարցազրույց Լիլիթ Գալստյանի հետ,22:00,"19 Հլս, 2023",19,Հլս,2023,07,2023-07-19,լիլիթ գալստյան
https://www.1tv.am/hy/video/Հարցազրույց-Արա-Խզմալյանի-հետ/215077,https://www.youtube.com/embed/sXtC3tiqHDs?autoplay=1&autohide=1,Հարցազրույց Արա Խզմալյանի հետ,21:45,"18 Հլս, 2023",18,Հլս,2023,07,2023-07-18,արա խզմալյան
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Հովհաննիսյանի-հետ/215036,https://www.youtube.com/embed/kWT9lN7FPSU?autoplay=1&autohide=1,Հարցազրույց Արթուր Հովհաննիսյանի հետ,22:05,"17 Հլս, 2023",17,Հլս,2023,07,2023-07-17,արթուր հովհաննիսյան
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Մամիջանյանի-հետ/214987,https://www.youtube.com/embed/gN67D28SQHA?autoplay=1&autohide=1,Հարցազրույց Հայկ Մամիջանյանի հետ,21:50,"14 Հլս, 2023",14,Հլս,2023,07,2023-07-14,հայկ մամիջանյան
https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Ալեքսանյանի-հետ/214932,https://www.youtube.com/embed/hBYLeYuF1UY?autoplay=1&autohide=1,Հարցազրույց Վահագն Ալեքսանյանի հետ,21:55,"12 Հլս, 2023",12,Հլս,2023,07,2023-07-12,վահագն ալեքսանյան
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/214902,https://www.youtube.com/embed/pd5ruDYi9fg?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,21:45,"11 Հլս, 2023",11,Հլս,2023,07,2023-07-11,արամ սարգսյան
https://www.1tv.am/hy/video/Հարցազրույց-Կարեն-Ավետիսյանի-հետ/214857,https://www.youtube.com/embed/SAEs1YeveyQ?autoplay=1&autohide=1,Հարցազրույց Կարեն Ավետիսյանի հետ,21:45,"10 Հլս, 2023",10,Հլս,2023,07,2023-07-10,կարեն ավետիսյան
https://www.1tv.am/hy/video/Հարցազրույց-Լուսինե-Հակոբյանի-հետ/214805,https://www.youtube.com/embed/ZDpyyHhTG4w?autoplay=1&autohide=1,Հարցազրույց Լուսինե Հակոբյանի հետ,21:50,"07 Հլս, 2023",07,Հլս,2023,07,2023-07-07,լուսինե հակոբյան
https://www.1tv.am/hy/video/Հարցազրույց-Գևորգ-Պապոյանի-հետ/214732,https://www.youtube.com/embed/uIt1lV3ULNE?autoplay=1&autohide=1,Հարցազրույց Գևորգ Պապոյանի հետ,21:45,"06 Հլս, 2023",06,Հլս,2023,07,2023-07-06,գևորգ պապոյան
https://www.1tv.am/hy/video/Հարցազրույց-Գուրգեն-Ներսիսյանի-հետ/214678,https://www.youtube.com/embed/XYSraudme14?autoplay=1&autohide=1,Հարցազրույց Գուրգեն Ներսիսյանի հետ,22:00,"05 Հլս, 2023",05,Հլս,2023,07,2023-07-05,գուրգեն ներսիսյան
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Օրբելյանի-հետ/214688,https://www.youtube.com/embed/r39pWaO31I4?autoplay=1&autohide=1,Հարցազրույց Արամ Օրբելյանի հետ,22:00,"04 Հլս, 2023",04,Հլս,2023,07,2023-07-04,արամ օրբելյան
https://www.1tv.am/hy/video/Հարցազրույց-Քրիստինա-Քվինի-հետ/214617,https://www.youtube.com/embed/zMg8VDPACj0?autoplay=1&autohide=1,Հարցազրույց Քրիստինա Քվինի հետ,22:00,"03 Հլս, 2023",03,Հլս,2023,07,2023-07-03,քրիստինա քվին
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Ռուբինյանի-հետ/214552,https://www.youtube.com/embed/_WJU_imUYcI?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Ռուբինյանի հետ,22:00,"30 Հնս, 2023",30,Հնս,2023,06,2023-06-30,ռուբեն ռուբինյան
https://www.1tv.am/hy/video/Հարցազրույց-Վահե-Հովհաննիսյանի-հետ/214486,https://www.youtube.com/embed/Da7bjgu7MXA?autoplay=1&autohide=1,Հարցազրույց Վահե Հովհաննիսյանի հետ,22:00,"29 Հնս, 2023",29,Հնս,2023,06,2023-06-29,վահե հովհաննիսյան
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-հետ/214443,https://www.youtube.com/embed/a-4vGFQo4d4?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի հետ,21:45,"28 Հնս, 2023",28,Հնս,2023,06,2023-06-28,վահան քերոբյան
https://www.1tv.am/hy/video/Հարցազրույց-Արծրուն-Հովհաննիսյանի-հետ/214412,https://www.youtube.com/embed/SZzTpNAKZBo?autoplay=1&autohide=1,Հարցազրույց Արծրուն Հովհաննիսյանի հետ,21:55,"27 Հնս, 2023",27,Հնս,2023,06,2023-06-27,արծրուն հովհաննիսյան
https://www.1tv.am/hy/video/Հարցազրույց-Արուսյակ-Ջուլհակյանի-հետ/214352,https://www.youtube.com/embed/04Tl5_yzL68?autoplay=1&autohide=1,Հարցազրույց Արուսյակ Ջուլհակյանի հետ,21:45,"26 Հնս, 2023",26,Հնս,2023,06,2023-06-26,արուսյակ ջուլհակյան
https://www.1tv.am/hy/video/Հարցազրույց-Ստեփան-Գրիգորյանի-հետ/214291,https://www.youtube.com/embed/LFUiksbJXKU?autoplay=1&autohide=1,Հարցազրույց Ստեփան Գրիգորյանի հետ,21:15,"23 Հնս, 2023",23,Հնս,2023,06,2023-06-23,ստեփան գրիգորյան
