link,video_link,title,time,date
https://www.1tv.am/hy/video/Հարցազրույց-Դավիթ-Յանի-հետ/220978,https://www.youtube.com/embed/ObpKg0Je0oA?autoplay=1&autohide=1,Հարցազրույց Դավիթ Յանի հետ,21:30,"05 Փտր, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Սուրեն-Պապիկյանի-հետ/220922,https://www.youtube.com/embed/Mmw85-iNCoA?autoplay=1&autohide=1,Հարցազրույց Սուրեն Պապիկյանի հետ,21:30,"02 Փտր, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-հետ/220867,https://www.youtube.com/embed/NcCIN8m6fvg?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի հետ,21:25,"01 Փտր, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Վարուժան-Հոկտանյանի-հետ/220838,https://www.youtube.com/embed/TuxxTyBtUWs?autoplay=1&autohide=1,Հարցազրույց Վարուժան Հոկտանյանի հետ,21:45,"31 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Ռուբինյանի-հետ/220831,https://www.youtube.com/embed/a57sd54vr0A?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Ռուբինյանի հետ,21:45,"30 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Կոստանյանի-հետ/220802,https://www.youtube.com/embed/JxfANOY5LoA?autoplay=1&autohide=1,Հարցազրույց Վահան Կոստանյանի հետ,21:45,"29 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Հրաչյա-Արզումանյանի-հետ/220750,https://www.youtube.com/embed/9jlqL7YE0UM?autoplay=1&autohide=1,Հարցազրույց Հրաչյա Արզումանյանի հետ,21:45,"26 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/220719,https://www.youtube.com/embed/BqPziQlqhPU?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,21:45,"25 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Մարիա-Կարապետյանի-հետ/220701,https://www.youtube.com/embed/bsMmhBZigBo?autoplay=1&autohide=1,Հարցազրույց Մարիա Կարապետյանի հետ,21:45,"24 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Արեգ-Քոչինյանի-հետ/220670,https://www.youtube.com/embed/Wxt-S9oFsBQ?autoplay=1&autohide=1,Հարցազրույց Արեգ Քոչինյանի հետ,21:45,"23 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Դանիել-Իոաննիսյանի-հետ/220597,https://www.youtube.com/embed/tA8bPijI4J4?autoplay=1&autohide=1,Հարցազրույց Դանիել Իոաննիսյանի հետ,21:30,"22 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Լեոնիդ-Ներսիսյանի-հետ/220536,https://www.youtube.com/embed/I8VqgxeF-hw?autoplay=1&autohide=1,Հարցազրույց Լեոնիդ Ներսիսյանի հետ,21:45,"19 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Վարդան-Վարդանյանի-հետ/220474,https://www.youtube.com/embed/EJ7UX4QWHDs?autoplay=1&autohide=1,Հարցազրույց Վարդան Վարդանյանի հետ,21:30,"18 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Բաբայանի-հետ/220421,https://www.youtube.com/embed/zvo1FNR5_AA?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Բաբայանի հետ,21:45,"16 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Արեն-Սարգսյանի-հետ/220381,https://www.youtube.com/embed/s4I0qcOBUS8?autoplay=1&autohide=1,Հարցազրույց Արեն Սարգսյանի հետ,21:30,"15 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Կարեն-Անդրեասյանի-հետ/220301,https://www.youtube.com/embed/I_VU1jyBasg?autoplay=1&autohide=1,Հարցազրույց Կարեն Անդրեասյանի հետ,21:30,"12 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Քոչարյանի-հետ/220287,https://www.youtube.com/embed/98varhYvxlw?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Քոչարյանի հետ,21:55,"11 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Յակոբ-Ճռնազեանի-հետ/220251,https://www.youtube.com/embed/YiOMg56o6Ig?autoplay=1&autohide=1,Հարցազրույց Յակոբ Ճռնազեանի հետ,21:50,"10 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Խաչատրյանի-հետ/220230,https://www.youtube.com/embed/ORZvPF0qBjQ?autoplay=1&autohide=1,Հարցազրույց Արթուր Խաչատրյանի հետ,22:05,"09 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/220209,https://www.youtube.com/embed/uhhBEBOVhZo?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,21:30,"08 Հնվ, 2024"
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Ավինյանի-հետ/220045,https://www.youtube.com/embed/Lzq16UlC-PQ?autoplay=1&autohide=1,Հարցազրույց Տիգրան Ավինյանի հետ,21:30,"31 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Սերգեյ-Կոպիրկինի-հետ/219978,https://www.youtube.com/embed/50w6GE7-oes?autoplay=1&autohide=1,Հարցազրույց Սերգեյ Կոպիրկինի հետ,21:30,"28 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Մարտին-Գալստյանի-հետ/219918,https://www.youtube.com/embed/AEeUTBCmcrI?autoplay=1&autohide=1,Հարցազրույց Մարտին Գալստյանի հետ,21:30,"27 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Ռուստամ-Բադասյանի-հետ/219881,https://www.youtube.com/embed/ZdM0nemBEiY?autoplay=1&autohide=1,Հարցազրույց Ռուստամ Բադասյանի հետ,21:25,"26 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Նշանյանի-հետ/219801,https://www.youtube.com/embed/DIgP08P8cY0?autoplay=1&autohide=1,Հարցազրույց Արման Նշանյանի հետ,21:45,"25 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Մելիքբեկյանի-հետ/219711,https://www.youtube.com/embed/RBnXfCLqrOQ?autoplay=1&autohide=1,Հարցազրույց Արմեն Մելիքբեկյանի հետ,22:15,"22 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Մելիքբեկյանի-հետ/219703,https://www.youtube.com/embed/RBnXfCLqrOQ?autoplay=1&autohide=1,Հարցազրույց Արմեն Մելիքբեկյանի հետ,22:00,"22 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Սեյրան-Օհանյանի-հետ/219662,https://www.youtube.com/embed/qsReZgrtsOQ?autoplay=1&autohide=1,Հարցազրույց Սեյրան Օհանյանի հետ,21:45,"21 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Աննա-Վարդապետյանի-հետ/219588,https://www.youtube.com/embed/uEfEVbN1KdM?autoplay=1&autohide=1,Հարցազրույց Աննա Վարդապետյանի հետ,21:30,"20 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Նիկոլ-Փաշինյանի-հետ/219539,https://www.youtube.com/embed/7pfh0imwyLA?autoplay=1&autohide=1,Հարցազրույց Նիկոլ Փաշինյանի հետ,21:30,"19 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-հետ/219457,https://www.youtube.com/embed/jQvcuT2W8MM?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի հետ,21:30,"18 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/219364,https://www.youtube.com/embed/4nYUPGzzjM0?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,21:50,"15 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Բաբաջանյանի-հետ/219303,https://www.youtube.com/embed/rdF62b_I0So?autoplay=1&autohide=1,Հարցազրույց Արման Բաբաջանյանի հետ,21:30,"14 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-էդմոն-Մարուքյանի-հետ/219275,https://www.youtube.com/embed/aWEaWTGOOT8?autoplay=1&autohide=1,Հարցազրույց էդմոն Մարուքյանի հետ,21:30,"13 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Սարգսյանի-հետ/219207,https://www.youtube.com/embed/mMWd5IloN7I?autoplay=1&autohide=1,Հարցազրույց Հայկ Սարգսյանի հետ,21:30,"12 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Ալեքսանյանի-հետ/219164,https://www.youtube.com/embed/FsZSUgQG9Wg?autoplay=1&autohide=1,Հարցազրույց Վահագն Ալեքսանյանի հետ,21:30,"11 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/219068,https://www.youtube.com/embed/NC6cFo4P65U?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,21:45,"09 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Սարգիս-Խանդանյանի-հետ/219078,https://www.youtube.com/embed/9UcAW12JG50?autoplay=1&autohide=1,Հարցազրույց Սարգիս Խանդանյանի հետ,21:45,"08 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Մկրտիչ-Արզումանյանի-հետ/219023,https://www.youtube.com/embed/2Y3rnGQ-D1s?autoplay=1&autohide=1,Հարցազրույց Մկրտիչ Արզումանյանի հետ,21:30,"07 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Էմրե-Դիների-հետ/218944,https://www.youtube.com/embed/QQcFBDZRfOM?autoplay=1&autohide=1,Հարցազրույց Էմրե Դիների հետ,21:30,"06 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Դավիթ-Բաղդասարյանի-հետ/218911,https://www.youtube.com/embed/IxPLe8BE4H8?autoplay=1&autohide=1,Հարցազրույց Դավիթ Բաղդասարյանի հետ,21:30,"05 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Սեզար-Իդալգոյի-հետ/218856,https://www.youtube.com/embed/bN-dauH2I9Y?autoplay=1&autohide=1,Հարցազրույց Սեզար Իդալգոյի հետ,21:30,"04 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Սուրեն-Գրիգորյանի-հետ/218752,https://www.youtube.com/embed/rqYJiDnVll4?autoplay=1&autohide=1,Հարցազրույց Սուրեն Գրիգորյանի հետ,21:30,"01 Դեկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Գրիգոր-Մինասյանի-հետ/218724,https://www.youtube.com/embed/pKQlTU6mGjQ?autoplay=1&autohide=1,Հարցազրույց Գրիգոր Մինասյանի հետ,21:15,"30 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Գրիգոր-Մինասյանի-հետ/218641,https://www.youtube.com/embed/pKQlTU6mGjQ?autoplay=1&autohide=1,Հարցազրույց Գրիգոր Մինասյանի հետ,21:30,"29 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Գևորգ-Պապոյանի-հետ/218592,https://www.youtube.com/embed/icgXA-q6eVc?autoplay=1&autohide=1,Հարցազրույց Գևորգ Պապոյանի հետ,21:30,"28 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Անահիտ-Ավանեսյանի-հետ/218563,https://www.youtube.com/embed/2krxOPVLTwg?autoplay=1&autohide=1,Հարցազրույց Անահիտ Ավանեսյանի հետ,21:30,"27 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Մարիամ-Ավագյանի-հետ/218468,https://www.youtube.com/embed/csk1ldoqD_g?autoplay=1&autohide=1,Հարցազրույց Մարիամ Ավագյանի հետ,21:50,"25 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Հայկակ-Արշամյանի-հետ/218457,https://www.youtube.com/embed/Zu9sHlHs8yk?autoplay=1&autohide=1,Հարցազրույց Հայկակ Արշամյանի հետ,21:45,"23 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Մխիթար-Հայրապետյանի-հետ/218360,https://www.youtube.com/embed/jFbN0jx2_Dg?autoplay=1&autohide=1,Հարցազրույց Մխիթար Հայրապետյանի հետ,21:45,"22 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Լեո-Հուսակոսի-հետ/218309,https://www.youtube.com/embed/38v0lwnHpHw?autoplay=1&autohide=1,Հարցազրույց Լեո Հուսակոսի հետ,21:35,"21 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Գեղամ-Գևորգյանի-հետ/218275,https://www.youtube.com/embed/Bj3kujos6M0?autoplay=1&autohide=1,Հարցազրույց Գեղամ Գևորգյանի հետ,21:30,"20 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/218189,https://www.youtube.com/embed/Q2HeFhKn_eY?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:30,"17 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Սարգսյանի-հետ/218137,https://www.youtube.com/embed/B90ilwcT-9Y?autoplay=1&autohide=1,Հարցազրույց Հայկ Սարգսյանի հետ,21:30,"16 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Վիլեն-Գաբրիելյանի-հետ/218057,https://www.youtube.com/embed/TGIAS0dXa3I?autoplay=1&autohide=1,Հարցազրույց Վիլեն Գաբրիելյանի հետ,22:00,"15 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/218040,https://www.youtube.com/embed/g8M1mBgb2Ng?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,21:30,"14 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Սարգիս-Խանդանյանի-հետ/217990,https://www.youtube.com/embed/ffT4agEAaNM?autoplay=1&autohide=1,Հարցազրույց Սարգիս Խանդանյանի հետ,21:50,"13 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Խոսրով-Հարությունյանի-հետ/217955,https://www.youtube.com/embed/744pWiOtt1U?autoplay=1&autohide=1,Հարցազրույց Խոսրով Հարությունյանի հետ,21:30,"10 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Ծովինար-Վարդանյանի-հետ/217852,https://www.youtube.com/embed/iosXlyLIPGE?autoplay=1&autohide=1,Հարցազրույց Ծովինար Վարդանյանի հետ,21:30,"09 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Յակոբ-Ճռնազեանի-հետ/217799,https://www.youtube.com/embed/Z-aMdYjmVC8?autoplay=1&autohide=1,Հարցազրույց Յակոբ Ճռնազեանի հետ,22:00,"08 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Քոչարյանի-հետ/217743,https://www.youtube.com/embed/mIBcvpip_RU?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Քոչարյանի հետ,21:45,"07 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Գեղամ-Նազարյանի-հետ/217724,https://www.youtube.com/embed/j_YeMAWqUrk?autoplay=1&autohide=1,Հարցազրույց Գեղամ Նազարյանի հետ,22:30,"06 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Բաբկեն-Թունյանի-հետ/217659,https://www.youtube.com/embed/IJpxOiWRq30?autoplay=1&autohide=1,Հարցազրույց Բաբկեն Թունյանի հետ,21:30,"03 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Գնել-Սանոսյանի-հետ/217574,https://www.youtube.com/embed/PQoTzVhXdoQ?autoplay=1&autohide=1,Հարցազրույց Գնել Սանոսյանի հետ,21:30,"01 Նմբ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/217442,https://www.youtube.com/embed/r8hIS2jSfnk?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,21:30,"27 Հոկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արուսյակ-Ջուլհակյանի-հետ/217362,https://www.youtube.com/embed/Z5ClJw5L9Zk?autoplay=1&autohide=1,Հարցազրույց Արուսյակ Ջուլհակյանի հետ,21:30,"26 Հոկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արծվիկ-Մինասյանի-հետ/217175,https://www.youtube.com/embed/xYMEpYij5NA?autoplay=1&autohide=1,Հարցազրույց Արծվիկ Մինասյանի հետ,21:30,"20 Հոկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Գեորգի-Դերլուգյանի-հետ/217191,https://www.youtube.com/embed/zlnIACkGoZ8?autoplay=1&autohide=1,Հարցազրույց Գեորգի Դերլուգյանի հետ,21:30,"20 Հոկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Սմբատ-Հովհաննիսյանի-հետ/217123,https://www.youtube.com/embed/nV4Az4j2FiE?autoplay=1&autohide=1,Հարցազրույց Սմբատ Հովհաննիսյանի հետ,20:45,"19 Հոկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/217050,https://www.youtube.com/embed/D9Au17PkRTU?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:45,"17 Հոկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Ավինյանի-հետ/217016,https://www.youtube.com/embed/KAYCYM_l_BI?autoplay=1&autohide=1,Հարցազրույց Տիգրան Ավինյանի հետ,21:45,"16 Հոկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արտյոմ-Չերնամորյանի-հետ/216947,https://www.youtube.com/embed/KbmC4J2kmgY?autoplay=1&autohide=1,Հարցազրույց Արտյոմ Չերնամորյանի հետ,21:30,"14 Հոկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Բաբաջանյանի-հետ/216940,https://www.youtube.com/embed/Ewc3TishBQc?autoplay=1&autohide=1,Հարցազրույց Արման Բաբաջանյանի հետ,22:00,"13 Հոկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արտյոմ-Չերնամորյանի-հետ/216831,https://www.youtube.com/embed/KbmC4J2kmgY?autoplay=1&autohide=1,Հարցազրույց Արտյոմ Չերնամորյանի հետ,22:00,"12 Հոկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Խանումյանի-հետ/216792,https://www.youtube.com/embed/Qbidt0h61nE?autoplay=1&autohide=1,Հարցազրույց Հայկ Խանումյանի հետ,22:00,"11 Հոկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Նիկոլ-Փաշինյանի-հետ/216743,https://www.youtube.com/embed/zpP_OWDmc2o?autoplay=1&autohide=1,Հարցազրույց Նիկոլ Փաշինյանի հետ,22:00,"10 Հոկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Կարո-Փայլանի-հետ/216682,https://www.youtube.com/embed/RQaxvWBcKtI?autoplay=1&autohide=1,Հարցազրույց Կարո Փայլանի հետ,22:05,"09 Հոկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Եղիշե-Կիրակոսյանի-հետ/216501,https://www.youtube.com/embed/KNwfH5i4w4Q?autoplay=1&autohide=1,Հարցազրույց Եղիշե Կիրակոսյանի հետ,21:45,"02 Հոկ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Վլադիմիր-Վարդանյանի-հետ/216465,https://www.youtube.com/embed/ipLdUia8fjQ?autoplay=1&autohide=1,Հարցազրույց Վլադիմիր Վարդանյանի հետ,21:45,"29 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Խաչատրյանի-հետ/216431,https://www.youtube.com/embed/UBuWbGA3wE0?autoplay=1&autohide=1,Հարցազրույց Տիգրան Խաչատրյանի հետ,21:30,"28 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Հակոբ-Արշակյանի-հետ/216424,https://www.youtube.com/embed/VV92ToWFB1w?autoplay=1&autohide=1,Հարցազրույց Հակոբ Արշակյանի հետ,21:45,"27 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Սամվել-Բաբայանի-հետ/216417,https://www.youtube.com/embed/Pf2r6gW7i7g?autoplay=1&autohide=1,Հարցազրույց Սամվել Բաբայանի հետ,21:45,"26 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Հակոբյանի-հետ/216389,https://www.youtube.com/embed/aq1ywehldVo?autoplay=1&autohide=1,Հարցազրույց Տիգրան Հակոբյանի հետ,22:15,"25 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Նարեկ-Մկրտչյանի-հետ/216381,https://www.youtube.com/embed/zfK9SF3be-M?autoplay=1&autohide=1,Հարցազրույց Նարեկ Մկրտչյանի հետ,21:30,"25 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Ռուբինյանի-հետ/216405,https://www.youtube.com/embed/1EhMECBu8sU?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Ռուբինյանի հետ,18:25,"25 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Ալեն-Սիմոնյանի-հետ/216319,https://www.youtube.com/embed/xH_nsLaV9Ow?autoplay=1&autohide=1,Հարցազրույց Ալեն Սիմոնյանի հետ,14:50,"24 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Շիլա-Փայլանի-հետ/216346,https://www.youtube.com/embed/UJLPptWYBKk?autoplay=1&autohide=1,Հարցազրույց Շիլա Փայլանի հետ,19:30,"23 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Հովհաննիսյանի-հետ/216352,https://www.youtube.com/embed/-d5LPVoOOJQ?autoplay=1&autohide=1,Հարցազրույց Արթուր Հովհաննիսյանի հետ,21:45,"22 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Լուսինե-Հակոբյանի-հետ/216356,https://www.youtube.com/embed/GKfeXE788Bk?autoplay=1&autohide=1,Հարցազրույց Լուսինե Հակոբյանի հետ,20:30,"22 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Հրանուշ-Խառատյանի-հետ/216360,https://www.youtube.com/embed/7bEgsO00uVM?autoplay=1&autohide=1,Հարցազրույց Հրանուշ Խառատյանի հետ,14:30,"22 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Սուքիասյանի-հետ/216290,https://www.youtube.com/embed/0q_1ePeiMzs?autoplay=1&autohide=1,Հարցազրույց Հայկ Սուքիասյանի հետ,12:50,"21 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Նժդեհ-Հովսեփյանի-հետ/216278,https://www.youtube.com/embed/o5BvtWFOj-8?autoplay=1&autohide=1,Հարցազրույց Նժդեհ Հովսեփյանի հետ,11:50,"21 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արտակ-Զեյնալյանի-հետ/216276,https://www.youtube.com/embed/xmXh5L04Ucg?autoplay=1&autohide=1,Հարցազրույց Արտակ Զեյնալյանի հետ,11:45,"21 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Գուրգեն-Արսենյանի-հետ/216270,https://www.youtube.com/embed/zhu9Xa0HrJc?autoplay=1&autohide=1,Հարցազրույց Գուրգեն Արսենյանի հետ,11:40,"21 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/216265,https://www.youtube.com/embed/YpQ-SU_RhRQ?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,11:30,"21 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Թաթուլ-Հակոբյանի-հետ/216314,https://www.youtube.com/embed/kT1HV7SQHE4?autoplay=1&autohide=1,Հարցազրույց Թաթուլ Հակոբյանի հետ,19:00,"20 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Գևորգ-Պապոյանի-հետ/216306,https://www.youtube.com/embed/V0h2WuMGk5k?autoplay=1&autohide=1,Հարցազրույց Գևորգ Պապոյանի հետ,14:55,"20 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Քոչարյանի-հետ/216303,https://www.youtube.com/embed/5lvMdcxZWlI?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Քոչարյանի հետ,13:55,"20 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Մեհրաբյանի-և-Սամվել-Մարտիրոսյանի-հետ/216262,https://www.youtube.com/embed/oaiOd6zAUXw?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Մեհրաբյանի և Սամվել Մարտիրոսյանի հետ,12:00,"20 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արեգ-Քոչինյանի-և-Հրաչյա-Արզումանյանի-հետ/216259,https://www.youtube.com/embed/Wo8A5eWWKPQ?autoplay=1&autohide=1,Հարցազրույց Արեգ Քոչինյանի և Հրաչյա Արզումանյանի հետ,11:45,"20 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Մանասյանի-և-Գայանե-Աբրահամյանի-հետ/216250,https://www.youtube.com/embed/_IJPoj1zSSU?autoplay=1&autohide=1,Հարցազրույց Հայկ Մանասյանի և Գայանե Աբրահամյանի հետ,11:00,"20 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/216245,https://www.youtube.com/embed/4726Etg2d4w?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,10:30,"20 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Հակոբ-Բադալյանի-և-Ստյոպա-Սաֆարյան-հետ/216241,https://www.youtube.com/embed/QQwnUWYmfBc?autoplay=1&autohide=1,Հարցազրույց Հակոբ Բադալյանի և Ստյոպա Սաֆարյան հետ,20:30,"19 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/216243,https://www.youtube.com/embed/1Q6mE3x3eQY?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,20:20,"19 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Խաչիկյանի-հետ/216235,https://www.youtube.com/embed/3W0I74yf1Do?autoplay=1&autohide=1,Հարցազրույց Արթուր Խաչիկյանի հետ,20:00,"19 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/216225,https://www.youtube.com/embed/zEZUT4Xq8GE?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,19:15,"19 Սեպ, 2023"
https://www.1tv.am/hy/video/Հարցազրույց-Ստեփան-Դանիելյանի-հետ/216231,https://www.youtube.com/embed/_oikBKh7yr8?autoplay=1&autohide=1,Հարցազրույց Ստեփան Դանիելյանի հետ,19:00,"19 Սեպ, 2023"
