link,video_link,title,time,date,day,arm_month,year,month,iso_date,cleaned_title,video_id,Duration,Thumbnail_URL,Views
https://www.1tv.am/hy/video/Հարցազրույց-Անահիտ-Ավանեսյանի-հետ/218563,https://www.youtube.com/embed/2krxOPVLTwg?autoplay=1&autohide=1,Հարցազրույց Անահիտ Ավանեսյանի հետ,21:30,"27 Նմբ, 2023",27,Նմբ,2023,11,2023-11-27,անահիտ ավանեսյան,2krxOPVLTwg,00:27:06,https://i.ytimg.com/vi/2krxOPVLTwg/hqdefault.jpg,7320
https://www.1tv.am/hy/video/Հարցազրույց-Մարիամ-Ավագյանի-հետ/218468,https://www.youtube.com/embed/csk1ldoqD_g?autoplay=1&autohide=1,Հարցազրույց Մարիամ Ավագյանի հետ,21:50,"25 Նմբ, 2023",25,Նմբ,2023,11,2023-11-25,մարիամ ավագյան,csk1ldoqD_g,00:20:46,https://i.ytimg.com/vi/csk1ldoqD_g/hqdefault.jpg,16710
https://www.1tv.am/hy/video/Հարցազրույց-Հայկակ-Արշամյանի-հետ/218457,https://www.youtube.com/embed/Zu9sHlHs8yk?autoplay=1&autohide=1,Հարցազրույց Հայկակ Արշամյանի հետ,21:45,"23 Նմբ, 2023",23,Նմբ,2023,11,2023-11-23,հայկակ արշամյան,Zu9sHlHs8yk,00:21:10,https://i.ytimg.com/vi/Zu9sHlHs8yk/hqdefault.jpg,11114
https://www.1tv.am/hy/video/Հարցազրույց-Մխիթար-Հայրապետյանի-հետ/218360,https://www.youtube.com/embed/jFbN0jx2_Dg?autoplay=1&autohide=1,Հարցազրույց Մխիթար Հայրապետյանի հետ,21:45,"22 Նմբ, 2023",22,Նմբ,2023,11,2023-11-22,մխիթար հայրապետյան,jFbN0jx2_Dg,00:24:19,https://i.ytimg.com/vi/jFbN0jx2_Dg/hqdefault.jpg,21246
https://www.1tv.am/hy/video/Հարցազրույց-Լեո-Հուսակոսի-հետ/218309,https://www.youtube.com/embed/38v0lwnHpHw?autoplay=1&autohide=1,Հարցազրույց Լեո Հուսակոսի հետ,21:35,"21 Նմբ, 2023",21,Նմբ,2023,11,2023-11-21,լեո հուսակոս,38v0lwnHpHw,00:21:26,https://i.ytimg.com/vi/38v0lwnHpHw/hqdefault.jpg,27978
https://www.1tv.am/hy/video/Հարցազրույց-Գեղամ-Գևորգյանի-հետ/218275,https://www.youtube.com/embed/Bj3kujos6M0?autoplay=1&autohide=1,Հարցազրույց Գեղամ Գևորգյանի հետ,21:30,"20 Նմբ, 2023",20,Նմբ,2023,11,2023-11-20,գեղամ գևորգյան,Bj3kujos6M0,00:21:41,https://i.ytimg.com/vi/Bj3kujos6M0/hqdefault.jpg,18003
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/218189,https://www.youtube.com/embed/Q2HeFhKn_eY?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:30,"17 Նմբ, 2023",17,Նմբ,2023,11,2023-11-17,էդմոն մարուքյան,Q2HeFhKn_eY,00:22:25,https://i.ytimg.com/vi/Q2HeFhKn_eY/hqdefault.jpg,49781
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Սարգսյանի-հետ/218137,https://www.youtube.com/embed/B90ilwcT-9Y?autoplay=1&autohide=1,Հարցազրույց Հայկ Սարգսյանի հետ,21:30,"16 Նմբ, 2023",16,Նմբ,2023,11,2023-11-16,հայկ սարգսյան,B90ilwcT-9Y,00:25:21,https://i.ytimg.com/vi/B90ilwcT-9Y/hqdefault.jpg,23330
https://www.1tv.am/hy/video/Հարցազրույց-Վիլեն-Գաբրիելյանի-հետ/218057,https://www.youtube.com/embed/TGIAS0dXa3I?autoplay=1&autohide=1,Հարցազրույց Վիլեն Գաբրիելյանի հետ,22:00,"15 Նմբ, 2023",15,Նմբ,2023,11,2023-11-15,վիլեն գաբրիելյան,TGIAS0dXa3I,00:21:10,https://i.ytimg.com/vi/TGIAS0dXa3I/hqdefault.jpg,18408
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/218040,https://www.youtube.com/embed/g8M1mBgb2Ng?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,21:30,"14 Նմբ, 2023",14,Նմբ,2023,11,2023-11-14,արմեն գրիգորյան,g8M1mBgb2Ng,00:23:05,https://i.ytimg.com/vi/g8M1mBgb2Ng/hqdefault.jpg,69938
https://www.1tv.am/hy/video/Հարցազրույց-Սարգիս-Խանդանյանի-հետ/217990,https://www.youtube.com/embed/ffT4agEAaNM?autoplay=1&autohide=1,Հարցազրույց Սարգիս Խանդանյանի հետ,21:50,"13 Նմբ, 2023",13,Նմբ,2023,11,2023-11-13,սարգիս խանդանյան,ffT4agEAaNM,00:26:45,https://i.ytimg.com/vi/ffT4agEAaNM/hqdefault.jpg,19731
https://www.1tv.am/hy/video/Հարցազրույց-Խոսրով-Հարությունյանի-հետ/217955,https://www.youtube.com/embed/744pWiOtt1U?autoplay=1&autohide=1,Հարցազրույց Խոսրով Հարությունյանի հետ,21:30,"10 Նմբ, 2023",10,Նմբ,2023,11,2023-11-10,խոսրով հարությունյան,744pWiOtt1U,00:29:05,https://i.ytimg.com/vi/744pWiOtt1U/hqdefault.jpg,55324
https://www.1tv.am/hy/video/Հարցազրույց-Ծովինար-Վարդանյանի-հետ/217852,https://www.youtube.com/embed/iosXlyLIPGE?autoplay=1&autohide=1,Հարցազրույց Ծովինար Վարդանյանի հետ,21:30,"09 Նմբ, 2023",9,Նմբ,2023,11,2023-11-09,ծովինար վարդանյան,iosXlyLIPGE,00:22:20,https://i.ytimg.com/vi/iosXlyLIPGE/hqdefault.jpg,18989
https://www.1tv.am/hy/video/Հարցազրույց-Յակոբ-Ճռնազեանի-հետ/217799,https://www.youtube.com/embed/Z-aMdYjmVC8?autoplay=1&autohide=1,Հարցազրույց Յակոբ Ճռնազեանի հետ,22:00,"08 Նմբ, 2023",8,Նմբ,2023,11,2023-11-08,յակոբ ճռնազեան,Z-aMdYjmVC8,00:22:40,https://i.ytimg.com/vi/Z-aMdYjmVC8/hqdefault.jpg,20445
https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Քոչարյանի-հետ/217743,https://www.youtube.com/embed/mIBcvpip_RU?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Քոչարյանի հետ,21:45,"07 Նմբ, 2023",7,Նմբ,2023,11,2023-11-07,անդրանիկ քոչարյան,mIBcvpip_RU,00:25:36,https://i.ytimg.com/vi/mIBcvpip_RU/hqdefault.jpg,86731
https://www.1tv.am/hy/video/Հարցազրույց-Գեղամ-Նազարյանի-հետ/217724,https://www.youtube.com/embed/j_YeMAWqUrk?autoplay=1&autohide=1,Հարցազրույց Գեղամ Նազարյանի հետ,22:30,"06 Նմբ, 2023",6,Նմբ,2023,11,2023-11-06,գեղամ նազարյան,j_YeMAWqUrk,00:23:00,https://i.ytimg.com/vi/j_YeMAWqUrk/hqdefault.jpg,37942
https://www.1tv.am/hy/video/Հարցազրույց-Բաբկեն-Թունյանի-հետ/217659,https://www.youtube.com/embed/IJpxOiWRq30?autoplay=1&autohide=1,Հարցազրույց Բաբկեն Թունյանի հետ,21:30,"03 Նմբ, 2023",3,Նմբ,2023,11,2023-11-03,բաբկեն թունյան,IJpxOiWRq30,00:20:50,https://i.ytimg.com/vi/IJpxOiWRq30/hqdefault.jpg,18713
https://www.1tv.am/hy/video/Հարցազրույց-Գնել-Սանոսյանի-հետ/217574,https://www.youtube.com/embed/PQoTzVhXdoQ?autoplay=1&autohide=1,Հարցազրույց Գնել Սանոսյանի հետ,21:30,"01 Նմբ, 2023",1,Նմբ,2023,11,2023-11-01,գնել սանոսյան,PQoTzVhXdoQ,00:20:40,https://i.ytimg.com/vi/PQoTzVhXdoQ/hqdefault.jpg,22471
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/217442,https://www.youtube.com/embed/r8hIS2jSfnk?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,21:30,"27 Հոկ, 2023",27,Հոկ,2023,10,2023-10-27,արամ սարգսյան,r8hIS2jSfnk,00:29:06,https://i.ytimg.com/vi/r8hIS2jSfnk/hqdefault.jpg,117957
https://www.1tv.am/hy/video/Հարցազրույց-Արուսյակ-Ջուլհակյանի-հետ/217362,https://www.youtube.com/embed/Z5ClJw5L9Zk?autoplay=1&autohide=1,Հարցազրույց Արուսյակ Ջուլհակյանի հետ,21:30,"26 Հոկ, 2023",26,Հոկ,2023,10,2023-10-26,արուսյակ ջուլհակյան,Z5ClJw5L9Zk,00:22:31,https://i.ytimg.com/vi/Z5ClJw5L9Zk/hqdefault.jpg,22152
https://www.1tv.am/hy/video/Հարցազրույց-Արծվիկ-Մինասյանի-հետ/217175,https://www.youtube.com/embed/xYMEpYij5NA?autoplay=1&autohide=1,Հարցազրույց Արծվիկ Մինասյանի հետ,21:30,"20 Հոկ, 2023",20,Հոկ,2023,10,2023-10-20,արծվիկ մինասյան,xYMEpYij5NA,00:34:45,https://i.ytimg.com/vi/xYMEpYij5NA/hqdefault.jpg,60701
https://www.1tv.am/hy/video/Հարցազրույց-Գեորգի-Դերլուգյանի-հետ/217191,https://www.youtube.com/embed/zlnIACkGoZ8?autoplay=1&autohide=1,Հարցազրույց Գեորգի Դերլուգյանի հետ,21:30,"20 Հոկ, 2023",20,Հոկ,2023,10,2023-10-20,գեորգ դերլուգյան,zlnIACkGoZ8,00:51:16,https://i.ytimg.com/vi/zlnIACkGoZ8/hqdefault.jpg,86140
https://www.1tv.am/hy/video/Հարցազրույց-Սմբատ-Հովհաննիսյանի-հետ/217123,https://www.youtube.com/embed/nV4Az4j2FiE?autoplay=1&autohide=1,Հարցազրույց Սմբատ Հովհաննիսյանի հետ,20:45,"19 Հոկ, 2023",19,Հոկ,2023,10,2023-10-19,սմբատ հովհաննիսյան,nV4Az4j2FiE,00:25:11,https://i.ytimg.com/vi/nV4Az4j2FiE/hqdefault.jpg,18085
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/217050,https://www.youtube.com/embed/D9Au17PkRTU?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,21:45,"17 Հոկ, 2023",17,Հոկ,2023,10,2023-10-17,էդմոն մարուքյան,D9Au17PkRTU,00:21:41,https://i.ytimg.com/vi/D9Au17PkRTU/hqdefault.jpg,72526
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Ավինյանի-հետ/217016,https://www.youtube.com/embed/KAYCYM_l_BI?autoplay=1&autohide=1,Հարցազրույց Տիգրան Ավինյանի հետ,21:45,"16 Հոկ, 2023",16,Հոկ,2023,10,2023-10-16,տիգրան ավինյան,KAYCYM_l_BI,00:22:31,https://i.ytimg.com/vi/KAYCYM_l_BI/hqdefault.jpg,32406
https://www.1tv.am/hy/video/Հարցազրույց-Արտյոմ-Չերնամորյանի-հետ/216947,https://www.youtube.com/embed/KbmC4J2kmgY?autoplay=1&autohide=1,Հարցազրույց Արտյոմ Չերնամորյանի հետ,21:30,"14 Հոկ, 2023",14,Հոկ,2023,10,2023-10-14,արտյոմ չերնամորյան,KbmC4J2kmgY,00:25:11,https://i.ytimg.com/vi/KbmC4J2kmgY/hqdefault.jpg,24138
https://www.1tv.am/hy/video/Հարցազրույց-Արման-Բաբաջանյանի-հետ/216940,https://www.youtube.com/embed/Ewc3TishBQc?autoplay=1&autohide=1,Հարցազրույց Արման Բաբաջանյանի հետ,22:00,"13 Հոկ, 2023",13,Հոկ,2023,10,2023-10-13,արման բաբաջանյան,Ewc3TishBQc,00:21:48,https://i.ytimg.com/vi/Ewc3TishBQc/hqdefault.jpg,87890
https://www.1tv.am/hy/video/Հարցազրույց-Արտյոմ-Չերնամորյանի-հետ/216831,https://www.youtube.com/embed/KbmC4J2kmgY?autoplay=1&autohide=1,Հարցազրույց Արտյոմ Չերնամորյանի հետ,22:00,"12 Հոկ, 2023",12,Հոկ,2023,10,2023-10-12,արտյոմ չերնամորյան,KbmC4J2kmgY,00:25:11,https://i.ytimg.com/vi/KbmC4J2kmgY/hqdefault.jpg,24138
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Խանումյանի-հետ/216792,https://www.youtube.com/embed/Qbidt0h61nE?autoplay=1&autohide=1,Հարցազրույց Հայկ Խանումյանի հետ,22:00,"11 Հոկ, 2023",11,Հոկ,2023,10,2023-10-11,հայկ խանումյան,Qbidt0h61nE,00:29:10,https://i.ytimg.com/vi/Qbidt0h61nE/hqdefault.jpg,67753
https://www.1tv.am/hy/video/Հարցազրույց-Նիկոլ-Փաշինյանի-հետ/216743,https://www.youtube.com/embed/zpP_OWDmc2o?autoplay=1&autohide=1,Հարցազրույց Նիկոլ Փաշինյանի հետ,22:00,"10 Հոկ, 2023",10,Հոկ,2023,10,2023-10-10,նիկոլ փաշինյան,zpP_OWDmc2o,01:21:50,https://i.ytimg.com/vi/zpP_OWDmc2o/hqdefault.jpg,126717
https://www.1tv.am/hy/video/Հարցազրույց-Կարո-Փայլանի-հետ/216682,https://www.youtube.com/embed/RQaxvWBcKtI?autoplay=1&autohide=1,Հարցազրույց Կարո Փայլանի հետ,22:05,"09 Հոկ, 2023",9,Հոկ,2023,10,2023-10-09,կարո փայլան,RQaxvWBcKtI,00:22:35,https://i.ytimg.com/vi/RQaxvWBcKtI/hqdefault.jpg,31481
https://www.1tv.am/hy/video/Հարցազրույց-Եղիշե-Կիրակոսյանի-հետ/216501,https://www.youtube.com/embed/KNwfH5i4w4Q?autoplay=1&autohide=1,Հարցազրույց Եղիշե Կիրակոսյանի հետ,21:45,"02 Հոկ, 2023",2,Հոկ,2023,10,2023-10-02,եղիշե կիրակոսյան,KNwfH5i4w4Q,00:23:56,https://i.ytimg.com/vi/KNwfH5i4w4Q/hqdefault.jpg,53588
https://www.1tv.am/hy/video/Հարցազրույց-Վլադիմիր-Վարդանյանի-հետ/216465,https://www.youtube.com/embed/ipLdUia8fjQ?autoplay=1&autohide=1,Հարցազրույց Վլադիմիր Վարդանյանի հետ,21:45,"29 Սեպ, 2023",29,Սեպ,2023,9,2023-09-29,վլադիմիր վարդանյան,ipLdUia8fjQ,00:23:21,https://i.ytimg.com/vi/ipLdUia8fjQ/hqdefault.jpg,77971
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Խաչատրյանի-հետ/216431,https://www.youtube.com/embed/UBuWbGA3wE0?autoplay=1&autohide=1,Հարցազրույց Տիգրան Խաչատրյանի հետ,21:30,"28 Սեպ, 2023",28,Սեպ,2023,9,2023-09-28,տիգրան խաչատրյան,UBuWbGA3wE0,00:25:36,https://i.ytimg.com/vi/UBuWbGA3wE0/hqdefault.jpg,55178
https://www.1tv.am/hy/video/Հարցազրույց-Հակոբ-Արշակյանի-հետ/216424,https://www.youtube.com/embed/VV92ToWFB1w?autoplay=1&autohide=1,Հարցազրույց Հակոբ Արշակյանի հետ,21:45,"27 Սեպ, 2023",27,Սեպ,2023,9,2023-09-27,հակոբ արշակյան,VV92ToWFB1w,00:25:36,https://i.ytimg.com/vi/VV92ToWFB1w/hqdefault.jpg,65754
https://www.1tv.am/hy/video/Հարցազրույց-Սամվել-Բաբայանի-հետ/216417,https://www.youtube.com/embed/Pf2r6gW7i7g?autoplay=1&autohide=1,Հարցազրույց Սամվել Բաբայանի հետ,21:45,"26 Սեպ, 2023",26,Սեպ,2023,9,2023-09-26,սամվել բաբայան,Pf2r6gW7i7g,00:33:36,https://i.ytimg.com/vi/Pf2r6gW7i7g/hqdefault.jpg,383166
https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Հակոբյանի-հետ/216389,https://www.youtube.com/embed/aq1ywehldVo?autoplay=1&autohide=1,Հարցազրույց Տիգրան Հակոբյանի հետ,22:15,"25 Սեպ, 2023",25,Սեպ,2023,9,2023-09-25,տիգրան հակոբյան,aq1ywehldVo,00:28:30,https://i.ytimg.com/vi/aq1ywehldVo/hqdefault.jpg,43366
https://www.1tv.am/hy/video/Հարցազրույց-Նարեկ-Մկրտչյանի-հետ/216381,https://www.youtube.com/embed/zfK9SF3be-M?autoplay=1&autohide=1,Հարցազրույց Նարեկ Մկրտչյանի հետ,21:30,"25 Սեպ, 2023",25,Սեպ,2023,9,2023-09-25,նարեկ մկրտչյան,zfK9SF3be-M,00:18:56,https://i.ytimg.com/vi/zfK9SF3be-M/hqdefault.jpg,19493
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Ռուբինյանի-հետ/216405,https://www.youtube.com/embed/1EhMECBu8sU?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Ռուբինյանի հետ,18:25,"25 Սեպ, 2023",25,Սեպ,2023,9,2023-09-25,ռուբեն ռուբինյան,1EhMECBu8sU,00:27:32,https://i.ytimg.com/vi/1EhMECBu8sU/hqdefault.jpg,125460
https://www.1tv.am/hy/video/Հարցազրույց-Ալեն-Սիմոնյանի-հետ/216319,https://www.youtube.com/embed/xH_nsLaV9Ow?autoplay=1&autohide=1,Հարցազրույց Ալեն Սիմոնյանի հետ,14:50,"24 Սեպ, 2023",24,Սեպ,2023,9,2023-09-24,ալեն սիմոնյան,xH_nsLaV9Ow,00:32:40,https://i.ytimg.com/vi/xH_nsLaV9Ow/hqdefault.jpg,179990
https://www.1tv.am/hy/video/Հարցազրույց-Շիլա-Փայլանի-հետ/216346,https://www.youtube.com/embed/UJLPptWYBKk?autoplay=1&autohide=1,Հարցազրույց Շիլա Փայլանի հետ,19:30,"23 Սեպ, 2023",23,Սեպ,2023,9,2023-09-23,շիլա փայլան,UJLPptWYBKk,00:22:40,https://i.ytimg.com/vi/UJLPptWYBKk/hqdefault.jpg,39620
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Հովհաննիսյանի-հետ/216352,https://www.youtube.com/embed/-d5LPVoOOJQ?autoplay=1&autohide=1,Հարցազրույց Արթուր Հովհաննիսյանի հետ,21:45,"22 Սեպ, 2023",22,Սեպ,2023,9,2023-09-22,արթուր հովհաննիսյան,-d5LPVoOOJQ,00:23:56,https://i.ytimg.com/vi/-d5LPVoOOJQ/hqdefault.jpg,63101
https://www.1tv.am/hy/video/Հարցազրույց-Լուսինե-Հակոբյանի-հետ/216356,https://www.youtube.com/embed/GKfeXE788Bk?autoplay=1&autohide=1,Հարցազրույց Լուսինե Հակոբյանի հետ,20:30,"22 Սեպ, 2023",22,Սեպ,2023,9,2023-09-22,լուսինե հակոբյան,GKfeXE788Bk,00:22:01,https://i.ytimg.com/vi/GKfeXE788Bk/hqdefault.jpg,30207
https://www.1tv.am/hy/video/Հարցազրույց-Հրանուշ-Խառատյանի-հետ/216360,https://www.youtube.com/embed/7bEgsO00uVM?autoplay=1&autohide=1,Հարցազրույց Հրանուշ Խառատյանի հետ,14:30,"22 Սեպ, 2023",22,Սեպ,2023,9,2023-09-22,հրանուշ խառատյան,7bEgsO00uVM,00:21:10,https://i.ytimg.com/vi/7bEgsO00uVM/hqdefault.jpg,15701
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Սուքիասյանի-հետ/216290,https://www.youtube.com/embed/0q_1ePeiMzs?autoplay=1&autohide=1,Հարցազրույց Հայկ Սուքիասյանի հետ,12:50,"21 Սեպ, 2023",21,Սեպ,2023,9,2023-09-21,հայկ սուքիասյան,0q_1ePeiMzs,00:24:30,https://i.ytimg.com/vi/0q_1ePeiMzs/hqdefault.jpg,52851
https://www.1tv.am/hy/video/Հարցազրույց-Նժդեհ-Հովսեփյանի-հետ/216278,https://www.youtube.com/embed/o5BvtWFOj-8?autoplay=1&autohide=1,Հարցազրույց Նժդեհ Հովսեփյանի հետ,11:50,"21 Սեպ, 2023",21,Սեպ,2023,9,2023-09-21,նժդեհ հովսեփյան,o5BvtWFOj-8,00:20:46,https://i.ytimg.com/vi/o5BvtWFOj-8/hqdefault.jpg,20044
https://www.1tv.am/hy/video/Հարցազրույց-Արտակ-Զեյնալյանի-հետ/216276,https://www.youtube.com/embed/xmXh5L04Ucg?autoplay=1&autohide=1,Հարցազրույց Արտակ Զեյնալյանի հետ,11:45,"21 Սեպ, 2023",21,Սեպ,2023,9,2023-09-21,արտակ զեյնալյան,xmXh5L04Ucg,00:19:35,https://i.ytimg.com/vi/xmXh5L04Ucg/hqdefault.jpg,56346
https://www.1tv.am/hy/video/Հարցազրույց-Գուրգեն-Արսենյանի-հետ/216270,https://www.youtube.com/embed/zhu9Xa0HrJc?autoplay=1&autohide=1,Հարցազրույց Գուրգեն Արսենյանի հետ,11:40,"21 Սեպ, 2023",21,Սեպ,2023,9,2023-09-21,գուրգեն արսենյան,zhu9Xa0HrJc,00:24:45,https://i.ytimg.com/vi/zhu9Xa0HrJc/hqdefault.jpg,35193
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/216265,https://www.youtube.com/embed/YpQ-SU_RhRQ?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,11:30,"21 Սեպ, 2023",21,Սեպ,2023,9,2023-09-21,արմեն գրիգորյան,YpQ-SU_RhRQ,00:22:05,https://i.ytimg.com/vi/YpQ-SU_RhRQ/hqdefault.jpg,75990
https://www.1tv.am/hy/video/Հարցազրույց-Թաթուլ-Հակոբյանի-հետ/216314,https://www.youtube.com/embed/kT1HV7SQHE4?autoplay=1&autohide=1,Հարցազրույց Թաթուլ Հակոբյանի հետ,19:00,"20 Սեպ, 2023",20,Սեպ,2023,9,2023-09-20,թաթուլ հակոբյան,kT1HV7SQHE4,00:27:10,https://i.ytimg.com/vi/kT1HV7SQHE4/hqdefault.jpg,46123
https://www.1tv.am/hy/video/Հարցազրույց-Գևորգ-Պապոյանի-հետ/216306,https://www.youtube.com/embed/V0h2WuMGk5k?autoplay=1&autohide=1,Հարցազրույց Գևորգ Պապոյանի հետ,14:55,"20 Սեպ, 2023",20,Սեպ,2023,9,2023-09-20,գևորգ պապոյան,V0h2WuMGk5k,00:25:46,https://i.ytimg.com/vi/V0h2WuMGk5k/hqdefault.jpg,35483
https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Քոչարյանի-հետ/216303,https://www.youtube.com/embed/5lvMdcxZWlI?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Քոչարյանի հետ,13:55,"20 Սեպ, 2023",20,Սեպ,2023,9,2023-09-20,անդրանիկ քոչարյան,5lvMdcxZWlI,00:24:05,https://i.ytimg.com/vi/5lvMdcxZWlI/hqdefault.jpg,130725
https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Մեհրաբյանի-և-Սամվել-Մարտիրոսյանի-հետ/216262,https://www.youtube.com/embed/oaiOd6zAUXw?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Մեհրաբյանի և Սամվել Մարտիրոսյանի հետ,12:00,"20 Սեպ, 2023",20,Սեպ,2023,9,2023-09-20,ռուբեն մեհրաբյան և սամվել մարտիրոսյան,oaiOd6zAUXw,00:22:46,https://i.ytimg.com/vi/oaiOd6zAUXw/hqdefault.jpg,22925
https://www.1tv.am/hy/video/Հարցազրույց-Արեգ-Քոչինյանի-և-Հրաչյա-Արզումանյանի-հետ/216259,https://www.youtube.com/embed/Wo8A5eWWKPQ?autoplay=1&autohide=1,Հարցազրույց Արեգ Քոչինյանի և Հրաչյա Արզումանյանի հետ,11:45,"20 Սեպ, 2023",20,Սեպ,2023,9,2023-09-20,արեգ քոչինյան և հրաչյա արզումանյան,Wo8A5eWWKPQ,00:22:55,https://i.ytimg.com/vi/Wo8A5eWWKPQ/hqdefault.jpg,26777
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Մանասյանի-և-Գայանե-Աբրահամյանի-հետ/216250,https://www.youtube.com/embed/_IJPoj1zSSU?autoplay=1&autohide=1,Հարցազրույց Հայկ Մանասյանի և Գայանե Աբրահամյանի հետ,11:00,"20 Սեպ, 2023",20,Սեպ,2023,9,2023-09-20,հայկ մանասյան և գայանե աբրահամյան,_IJPoj1zSSU,00:22:31,https://i.ytimg.com/vi/_IJPoj1zSSU/hqdefault.jpg,36375
https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/216245,https://www.youtube.com/embed/4726Etg2d4w?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,10:30,"20 Սեպ, 2023",20,Սեպ,2023,9,2023-09-20,հայկ կոնջորյան,4726Etg2d4w,00:20:41,https://i.ytimg.com/vi/4726Etg2d4w/hqdefault.jpg,36732
https://www.1tv.am/hy/video/Հարցազրույց-Հակոբ-Բադալյանի-և-Ստյոպա-Սաֆարյան-հետ/216241,https://www.youtube.com/embed/QQwnUWYmfBc?autoplay=1&autohide=1,Հարցազրույց Հակոբ Բադալյանի և Ստյոպա Սաֆարյան հետ,20:30,"19 Սեպ, 2023",19,Սեպ,2023,9,2023-09-19,հակոբ բադալյան և ստյոպա սաֆարյան,QQwnUWYmfBc,00:14:15,https://i.ytimg.com/vi/QQwnUWYmfBc/hqdefault.jpg,24063
https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/216243,https://www.youtube.com/embed/1Q6mE3x3eQY?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,20:20,"19 Սեպ, 2023",19,Սեպ,2023,9,2023-09-19,արամ սարգսյան,1Q6mE3x3eQY,00:34:26,https://i.ytimg.com/vi/1Q6mE3x3eQY/hqdefault.jpg,185246
https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Խաչիկյանի-հետ/216235,https://www.youtube.com/embed/3W0I74yf1Do?autoplay=1&autohide=1,Հարցազրույց Արթուր Խաչիկյանի հետ,20:00,"19 Սեպ, 2023",19,Սեպ,2023,9,2023-09-19,արթուր խաչիկյան,3W0I74yf1Do,00:10:50,https://i.ytimg.com/vi/3W0I74yf1Do/hqdefault.jpg,17493
https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/216225,https://www.youtube.com/embed/zEZUT4Xq8GE?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,19:15,"19 Սեպ, 2023",19,Սեպ,2023,9,2023-09-19,արմեն գրիգորյան,zEZUT4Xq8GE,00:19:20,https://i.ytimg.com/vi/zEZUT4Xq8GE/hqdefault.jpg,67214
https://www.1tv.am/hy/video/Հարցազրույց-Ստեփան-Դանիելյանի-հետ/216231,https://www.youtube.com/embed/_oikBKh7yr8?autoplay=1&autohide=1,Հարցազրույց Ստեփան Դանիելյանի հետ,19:00,"19 Սեպ, 2023",19,Սեպ,2023,9,2023-09-19,ստեփան դանիելյան,_oikBKh7yr8,00:11:26,https://i.ytimg.com/vi/_oikBKh7yr8/hqdefault.jpg,19630
https://www.1tv.am/hy/video/Հարցազրույց-Էդմոն-Մարուքյանի-հետ/216223,https://www.youtube.com/embed/P2kjwnScroo?autoplay=1&autohide=1,Հարցազրույց Էդմոն Մարուքյանի հետ,18:00,"19 Սեպ, 2023",19,Սեպ,2023,9,2023-09-19,էդմոն մարուքյան,P2kjwnScroo,00:17:30,https://i.ytimg.com/vi/P2kjwnScroo/hqdefault.jpg,58531
https://www.1tv.am/hy/video/Հարցազրույց-Արեգ-Քոչինյանի-հետ/216206,https://www.youtube.com/embed/aOikxYTmNaU?autoplay=1&autohide=1,Հարցազրույց Արեգ Քոչինյանի հետ,21:30,"18 Սեպ, 2023",18,Սեպ,2023,9,2023-09-18,արեգ քոչինյան,aOikxYTmNaU,00:20:25,https://i.ytimg.com/vi/aOikxYTmNaU/hqdefault.jpg,49794
