,link,video_link,title,time,date,video_id,views,likes,comments,shares
232,https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/223998,https://www.youtube.com/embed/ABR_1WqlTZU?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,21:55,"14 Մայ, 2024",ABR_1WqlTZU,62415,606,0,N/A
233,https://www.1tv.am/hy/video/Հարցազրույց-Անահիտ-Մանասյանի-հետ/223987,https://www.youtube.com/embed/ddHRkugTi_A?autoplay=1&autohide=1,Հարցազրույց Անահիտ Մանասյանի հետ,21:50,"13 Մայ, 2024",ddHRkugTi_A,19998,158,0,N/A
234,https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Ալեքսանյանի-հետ/223890,https://www.youtube.com/embed/VHtRBfjRNdc?autoplay=1&autohide=1,Հարցազրույց Վահագն Ալեքսանյանի հետ,21:30,"10 Մայ, 2024",VHtRBfjRNdc,98443,2536,0,N/A
235,https://www.1tv.am/hy/video/Հարցազրույց-Արեգ-Քոչինյանի-հետ/223894,https://www.youtube.com/embed/wUfX0_JIIk4?autoplay=1&autohide=1,Հարցազրույց Արեգ Քոչինյանի հետ,21:30,"10 Մայ, 2024",wUfX0_JIIk4,59203,1366,0,N/A
236,https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Ալեքսանյանի-հետ/223824,https://www.youtube.com/embed/VHtRBfjRNdc?autoplay=1&autohide=1,Հարցազրույց Վահագն Ալեքսանյանի հետ,22:30,"09 Մայ, 2024",VHtRBfjRNdc,98443,2536,0,N/A
237,https://www.1tv.am/hy/video/Հարցազրույց-Արեգ-Քոչինյանի-հետ/223822,https://www.youtube.com/embed/wUfX0_JIIk4?autoplay=1&autohide=1,Հարցազրույց Արեգ Քոչինյանի հետ,21:45,"09 Մայ, 2024",wUfX0_JIIk4,59203,1366,0,N/A
238,https://www.1tv.am/hy/video/Հարցազրույց-Արման-Բաբաջանյանի-հետ/223832,https://www.youtube.com/embed/PTw7dc0tZSQ?autoplay=1&autohide=1,Հարցազրույց Արման Բաբաջանյանի հետ,21:45,"08 Մայ, 2024",PTw7dc0tZSQ,48767,1610,0,N/A
239,https://www.1tv.am/hy/video/Հարցազրույց-Հարություն-Մկրտչյանի-հետ/223779,https://www.youtube.com/embed/lzZ0vsymG3A?autoplay=1&autohide=1,Հարցազրույց Հարություն Մկրտչյանի հետ,21:45,"07 Մայ, 2024",lzZ0vsymG3A,47609,1240,0,N/A
240,https://www.1tv.am/hy/video/Հարցազրույց-Արծվիկ-Մինասյանի-հետ/223760,https://www.youtube.com/embed/J48udh1ZKC8?autoplay=1&autohide=1,Հարցազրույց Արծվիկ Մինասյանի հետ,21:45,"06 Մայ, 2024",J48udh1ZKC8,98663,789,0,N/A
241,https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/223581,https://www.youtube.com/embed/dUJbecsnzoY?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,21:35,"03 Մայ, 2024",dUJbecsnzoY,118037,3222,0,N/A
242,https://www.1tv.am/hy/video/Հարցազրույց-Աննա-Վարդապետյանի-հետ/223540,https://www.youtube.com/embed/BwWkIfsGsXc?autoplay=1&autohide=1,Հարցազրույց Աննա Վարդապետյանի հետ,21:45,"02 Մայ, 2024",BwWkIfsGsXc,38211,682,0,N/A
243,https://www.1tv.am/hy/video/Հարցազրույց-Նիկոլ-Փաշինյանի-հետ/223491,https://www.youtube.com/embed/VSndRdSAf-Q?autoplay=1&autohide=1,Հարցազրույց Նիկոլ Փաշինյանի հետ,21:45,"01 Մայ, 2024",VSndRdSAf-Q,73754,1393,0,N/A
244,https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Ռուբինյանի-հետ/223502,https://www.youtube.com/embed/cKzlY63XC2s?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Ռուբինյանի հետ,21:45,"30 Ապր, 2024",cKzlY63XC2s,48310,918,0,N/A
245,https://www.1tv.am/hy/video/Հարցազրույց-Արման-Եղոյանի-հետ/223457,https://www.youtube.com/embed/zNaOOchKiQc?autoplay=1&autohide=1,Հարցազրույց Արման Եղոյանի հետ,21:55,"29 Ապր, 2024",zNaOOchKiQc,24365,437,0,N/A
246,https://www.1tv.am/hy/video/Հարցազրույց-Սուրեն-Սուրենյանցի-հետ/223364,https://www.youtube.com/embed/CzwKQlSgnrc?autoplay=1&autohide=1,Հարցազրույց Սուրեն Սուրենյանցի հետ,21:50,"25 Ապր, 2024",CzwKQlSgnrc,52226,423,0,N/A
247,https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Քոչարյանի-հետ/223303,https://www.youtube.com/embed/LbiqCbP9wR8?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Քոչարյանի հետ,21:30,"24 Ապր, 2024",LbiqCbP9wR8,61232,1079,0,N/A
248,https://www.1tv.am/hy/video/Հարցազրույց-Թաթուլ-Հակոբյանի-հետ/223289,https://www.youtube.com/embed/g5fL1qfk0Rg?autoplay=1&autohide=1,Հարցազրույց Թաթուլ Հակոբյանի հետ,21:15,"23 Ապր, 2024",g5fL1qfk0Rg,39156,452,0,N/A
249,https://www.1tv.am/hy/video/Հարցազրույց-Արայիկ-Հարությունյանի-հետ/223176,https://www.youtube.com/embed/pO0eEFZYLNg?autoplay=1&autohide=1,Հարցազրույց Արայիկ Հարությունյանի հետ,21:30,"19 Ապր, 2024",pO0eEFZYLNg,38613,547,0,N/A
250,https://www.1tv.am/hy/video/Հարցազրույց-Հրաչյա-Արզումանյանի-հետ/223124,https://www.youtube.com/embed/4scZc98sheA?autoplay=1&autohide=1,Հարցազրույց Հրաչյա Արզումանյանի հետ,21:45,"18 Ապր, 2024",4scZc98sheA,39929,830,0,N/A
251,https://www.1tv.am/hy/video/Հարցազրույց-Բաբկեն-Թունյանի-հետ/223087,https://www.youtube.com/embed/YOWlvu2TvLU?autoplay=1&autohide=1,Հարցազրույց Բաբկեն Թունյանի հետ,21:30,"17 Ապր, 2024",YOWlvu2TvLU,16099,216,0,N/A
252,https://www.1tv.am/hy/video/Հարցազրույց-Մխիթար-Հայրապետյանի-հետ/223067,https://www.youtube.com/embed/zoEZ5s9hjZ4?autoplay=1&autohide=1,Հարցազրույց Մխիթար Հայրապետյանի հետ,21:30,"16 Ապր, 2024",zoEZ5s9hjZ4,24457,425,0,N/A
253,https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Սաֆրաստյանի-հետ/223029,https://www.youtube.com/embed/DcEvYFdFs4g?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Սաֆրաստյանի հետ,20:45,"15 Ապր, 2024",DcEvYFdFs4g,27126,269,0,N/A
254,https://www.1tv.am/hy/video/Հարցազրույց-Զարուհի-Բաթոյանի-հետ/222967,https://www.youtube.com/embed/m-oRsklF2Yg?autoplay=1&autohide=1,Հարցազրույց Զարուհի Բաթոյանի հետ,21:45,"12 Ապր, 2024",m-oRsklF2Yg,11756,130,0,N/A
255,https://www.1tv.am/hy/video/Հարցազրույց-Արա-Գոչունյանի-հետ/222915,https://www.youtube.com/embed/Yhdzn3Vc0Lk?autoplay=1&autohide=1,Հարցազրույց Արա Գոչունյանի հետ,21:45,"11 Ապր, 2024",Yhdzn3Vc0Lk,17825,173,0,N/A
256,https://www.1tv.am/hy/video/Հարցազրույց-Տարոն-Չախոյանի-հետ/222871,https://www.youtube.com/embed/mJJ6irUeLXk?autoplay=1&autohide=1,Հարցազրույց Տարոն Չախոյանի հետ,21:45,"10 Ապր, 2024",mJJ6irUeLXk,42448,776,0,N/A
257,https://www.1tv.am/hy/video/Հարցազրույց-Վարդան-Մկրտչյանի-հետ/222816,https://www.youtube.com/embed/v3Cyeua8sYM?autoplay=1&autohide=1,Հարցազրույց Վարդան Մկրտչյանի հետ,21:40,"09 Ապր, 2024",v3Cyeua8sYM,16997,204,0,N/A
258,https://www.1tv.am/hy/video/Հարցազրույց-Արարատ-Միրզոյանի-հետ/222694,https://www.youtube.com/embed/B2anFCRgyOk?autoplay=1&autohide=1,Հարցազրույց Արարատ Միրզոյանի հետ,21:35,"05 Ապր, 2024",B2anFCRgyOk,134408,3266,0,N/A
259,https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/222651,https://www.youtube.com/embed/3gRiNNNrmLA?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,21:55,"04 Ապր, 2024",3gRiNNNrmLA,66502,1258,0,N/A
260,https://www.1tv.am/hy/video/Հարցազրույց-Վլադիմիր-Վարդանյանի-հետ/222588,https://www.youtube.com/embed/4LdTueHwxV8?autoplay=1&autohide=1,Հարցազրույց Վլադիմիր Վարդանյանի հետ,21:30,"02 Ապր, 2024",4LdTueHwxV8,49729,842,0,N/A
261,https://www.1tv.am/hy/video/Հարցազրույց-Գեղամ-Մանուկյանի-հետ/222557,https://www.youtube.com/embed/z6Zi8ZGkiH4?autoplay=1&autohide=1,Հարցազրույց Գեղամ Մանուկյանի հետ,21:40,"01 Ապր, 2024",z6Zi8ZGkiH4,82141,753,0,N/A
262,https://www.1tv.am/hy/video/Հարցազրույց-Ազատ-Արշակյանի-հետ/222435,https://www.youtube.com/embed/rUGYF9BmfkE?autoplay=1&autohide=1,Հարցազրույց Ազատ Արշակյանի հետ,21:30,"30 Մար, 2024",rUGYF9BmfkE,39507,1332,0,N/A
263,https://www.1tv.am/hy/video/Հարցազրույց-Ալեն-Սիմոնյանի-հետ/222397,https://www.youtube.com/embed/Uf66PtHwM7Y?autoplay=1&autohide=1,Հարցազրույց Ալեն Սիմոնյանի հետ,22:00,"28 Մար, 2024",Uf66PtHwM7Y,107738,2342,0,N/A
264,https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Քոչարյանի-հետ/222362,https://www.youtube.com/embed/YH1TULmGVH8?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Քոչարյանի հետ,21:45,"27 Մար, 2024",YH1TULmGVH8,52480,963,0,N/A
265,https://www.1tv.am/hy/video/Հարցազրույց-Գուրգեն-Սիմոնյանի-հետ/222306,https://www.youtube.com/embed/_6waVTkb3Y0?autoplay=1&autohide=1,Հարցազրույց Գուրգեն Սիմոնյանի հետ,21:45,"26 Մար, 2024",_6waVTkb3Y0,113649,3024,0,N/A
266,https://www.1tv.am/hy/video/Հարցազրույց-Վահագն-Ալեքսանյանի-հետ/222284,https://www.youtube.com/embed/knYMgdQonuo?autoplay=1&autohide=1,Հարցազրույց Վահագն Ալեքսանյանի հետ,21:45,"25 Մար, 2024",knYMgdQonuo,53694,1272,0,N/A
267,https://www.1tv.am/hy/video/Հարցազրույց-Արեգ-Քոչինյանի-հետ/222072,https://www.youtube.com/embed/j5kKjGLMT7E?autoplay=1&autohide=1,Հարցազրույց Արեգ Քոչինյանի հետ,21:45,"18 Մար, 2024",j5kKjGLMT7E,46047,1204,0,N/A
268,https://www.1tv.am/hy/video/Հարցազրույց-Արփինե-Սարգսյանի-հետ/221685,https://www.youtube.com/embed/USlxnOrSSgA?autoplay=1&autohide=1,Հարցազրույց Արփինե Սարգսյանի հետ,21:45,"06 Մար, 2024",USlxnOrSSgA,16011,139,0,N/A
269,https://www.1tv.am/hy/video/Հարցազրույց-Ստեֆան-Շուտցի-և-Թոբիաս-Քայելի-հետ/221666,https://www.youtube.com/embed/JQ1ZjsXTvdY?autoplay=1&autohide=1,Հարցազրույց Ստեֆան Շուտցի և Թոբիաս Քայելի հետ,21:30,"05 Մար, 2024",JQ1ZjsXTvdY,19978,313,0,N/A
270,https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/221649,https://www.youtube.com/embed/skJkro5bJzY?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,21:30,"04 Մար, 2024",skJkro5bJzY,50225,866,0,N/A
271,https://www.1tv.am/hy/video/Հարցազրույց-Վասիլիս-Մարագոսի-հետ/221595,https://www.youtube.com/embed/qMmTobosmcM?autoplay=1&autohide=1,Հարցազրույց Վասիլիս Մարագոսի հետ,21:30,"02 Մար, 2024",qMmTobosmcM,31232,553,0,N/A
272,https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/221594,https://www.youtube.com/embed/ZkdH5aF3DAk?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,21:45,"01 Մար, 2024",ZkdH5aF3DAk,71623,1807,0,N/A
273,https://www.1tv.am/hy/video/Հարցազրույց-Վասիլիս-Մարագոսի-հետ/221566,https://www.youtube.com/embed/qMmTobosmcM?autoplay=1&autohide=1,Հարցազրույց Վասիլիս Մարագոսի հետ,21:35,"29 Փտր, 2024",qMmTobosmcM,31232,553,0,N/A
274,https://www.1tv.am/hy/video/Հարցազրույց-Անահիտ-Մանասյանի-հետ/221540,https://www.youtube.com/embed/7XrO8ccWArs?autoplay=1&autohide=1,Հարցազրույց Անահիտ Մանասյանի հետ,21:30,"28 Փտր, 2024",7XrO8ccWArs,8814,82,0,N/A
275,https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Խաչատրյանի-հետ/221529,https://www.youtube.com/embed/xVjZdguzkys?autoplay=1&autohide=1,Հարցազրույց Տիգրան Խաչատրյանի հետ,21:30,"27 Փտր, 2024",xVjZdguzkys,22335,190,0,N/A
276,https://www.1tv.am/hy/video/Հարցազրույց-Արսեն-Թորոսյանի-հետ/221502,https://www.youtube.com/embed/zflfomFFofg?autoplay=1&autohide=1,Հարցազրույց Արսեն Թորոսյանի հետ,21:45,"26 Փտր, 2024",zflfomFFofg,19256,211,0,N/A
277,https://www.1tv.am/hy/video/Հարցազրույց-Դմիտրի-Սուսլովի-հետ/221449,https://www.youtube.com/embed/IdoYd42QTRE?autoplay=1&autohide=1,Հարցազրույց Դմիտրի Սուսլովի հետ,21:35,"23 Փտր, 2024",IdoYd42QTRE,102766,1410,0,N/A
278,https://www.1tv.am/hy/video/Հարցազրույց-Վախթանգ-Աբրահամյանի-հետ/221418,https://www.youtube.com/embed/ha_NJLG8If8?autoplay=1&autohide=1,Հարցազրույց Վախթանգ Աբրահամյանի հետ,21:30,"22 Փտր, 2024",ha_NJLG8If8,13695,129,0,N/A
279,https://www.1tv.am/hy/video/Հարցազրույց-Հակոբ-Արշակյանի-հետ/221387,https://www.youtube.com/embed/oVOy3eDlPhY?autoplay=1&autohide=1,Հարցազրույց Հակոբ Արշակյանի հետ,21:35,"20 Փտր, 2024",oVOy3eDlPhY,26271,436,0,N/A
280,https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Խալաթյանի-հետ/221366,https://www.youtube.com/embed/afuEHCoJA2E?autoplay=1&autohide=1,Հարցազրույց Հայկ Խալաթյանի հետ,21:30,"19 Փտր, 2024",afuEHCoJA2E,36390,351,0,N/A
281,https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Քոչարյանի-հետ/221304,https://www.youtube.com/embed/hHUesUcWV0k?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Քոչարյանի հետ,20:00,"16 Փտր, 2024",hHUesUcWV0k,70339,1129,0,N/A
282,https://www.1tv.am/hy/video/Հարցազրույց-Հակոբ-Մովսեսի-հետ/221283,https://www.youtube.com/embed/zRUD0321XcY?autoplay=1&autohide=1,Հարցազրույց Հակոբ Մովսեսի հետ,21:30,"15 Փտր, 2024",zRUD0321XcY,26730,620,0,N/A
283,https://www.1tv.am/hy/video/Հարցազրույց-Միքայել-Զոլյանի-հետ/221261,https://www.youtube.com/embed/maAEfEWP-SA?autoplay=1&autohide=1,Հարցազրույց Միքայել Զոլյանի հետ,21:30,"14 Փտր, 2024",maAEfEWP-SA,19017,299,0,N/A
284,https://www.1tv.am/hy/video/Հարցազրույց-Եղիշե-Կիրակոսյանի-հետ/221174,https://www.youtube.com/embed/xwTX22wR-_k?autoplay=1&autohide=1,Հարցազրույց Եղիշե Կիրակոսյանի հետ,21:30,"13 Փտր, 2024",xwTX22wR-_k,27774,395,0,N/A
285,https://www.1tv.am/hy/video/Հարցազրույց-Վահե-Հովհաննիսյանի-հետ/221065,https://www.youtube.com/embed/18G5YE9X97E?autoplay=1&autohide=1,Հարցազրույց Վահե Հովհաննիսյանի հետ,21:30,"09 Փտր, 2024",18G5YE9X97E,13097,125,0,N/A
286,https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Մուրադյանի-հետ/221043,https://www.youtube.com/embed/A0KZPUWXN6E?autoplay=1&autohide=1,Հարցազրույց Արմեն Մուրադյանի հետ,21:15,"08 Փտր, 2024",A0KZPUWXN6E,16065,220,0,N/A
287,https://www.1tv.am/hy/video/Հարցազրույց-Մանուկ-Սուքիասյանի-հետ/221013,https://www.youtube.com/embed/DnkfW5rPmso?autoplay=1&autohide=1,Հարցազրույց Մանուկ Սուքիասյանի հետ,21:30,"07 Փտր, 2024",DnkfW5rPmso,17570,120,0,N/A
288,https://www.1tv.am/hy/video/Հարցազրույց-Սուրեն-Գրիգորյանի-հետ/221003,https://www.youtube.com/embed/_3ywX35xoSA?autoplay=1&autohide=1,Հարցազրույց Սուրեն Գրիգորյանի հետ,21:30,"06 Փտր, 2024",_3ywX35xoSA,18511,157,0,N/A
289,https://www.1tv.am/hy/video/Հարցազրույց-Դավիթ-Յանի-հետ/220978,https://www.youtube.com/embed/ObpKg0Je0oA?autoplay=1&autohide=1,Հարցազրույց Դավիթ Յանի հետ,21:30,"05 Փտր, 2024",ObpKg0Je0oA,25579,364,0,N/A
290,https://www.1tv.am/hy/video/Հարցազրույց-Սուրեն-Պապիկյանի-հետ/220922,https://www.youtube.com/embed/Mmw85-iNCoA?autoplay=1&autohide=1,Հարցազրույց Սուրեն Պապիկյանի հետ,21:30,"02 Փտր, 2024",Mmw85-iNCoA,57199,975,0,N/A
291,https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-հետ/220867,https://www.youtube.com/embed/NcCIN8m6fvg?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի հետ,21:25,"01 Փտր, 2024",NcCIN8m6fvg,20714,216,0,N/A
292,https://www.1tv.am/hy/video/Հարցազրույց-Վարուժան-Հոկտանյանի-հետ/220838,https://www.youtube.com/embed/TuxxTyBtUWs?autoplay=1&autohide=1,Հարցազրույց Վարուժան Հոկտանյանի հետ,21:45,"31 Հնվ, 2024",TuxxTyBtUWs,17047,142,0,N/A
293,https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Ռուբինյանի-հետ/220831,https://www.youtube.com/embed/a57sd54vr0A?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Ռուբինյանի հետ,21:45,"30 Հնվ, 2024",a57sd54vr0A,40648,653,0,N/A
294,https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Կոստանյանի-հետ/220802,https://www.youtube.com/embed/JxfANOY5LoA?autoplay=1&autohide=1,Հարցազրույց Վահան Կոստանյանի հետ,21:45,"29 Հնվ, 2024",JxfANOY5LoA,13506,170,0,N/A
295,https://www.1tv.am/hy/video/Հարցազրույց-Հրաչյա-Արզումանյանի-հետ/220750,https://www.youtube.com/embed/9jlqL7YE0UM?autoplay=1&autohide=1,Հարցազրույց Հրաչյա Արզումանյանի հետ,21:45,"26 Հնվ, 2024",9jlqL7YE0UM,31028,744,0,N/A
296,https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Կոնջորյանի-հետ/220719,https://www.youtube.com/embed/BqPziQlqhPU?autoplay=1&autohide=1,Հարցազրույց Հայկ Կոնջորյանի հետ,21:45,"25 Հնվ, 2024",BqPziQlqhPU,37020,732,0,N/A
297,https://www.1tv.am/hy/video/Հարցազրույց-Մարիա-Կարապետյանի-հետ/220701,https://www.youtube.com/embed/bsMmhBZigBo?autoplay=1&autohide=1,Հարցազրույց Մարիա Կարապետյանի հետ,21:45,"24 Հնվ, 2024",bsMmhBZigBo,13741,217,0,N/A
298,https://www.1tv.am/hy/video/Հարցազրույց-Արեգ-Քոչինյանի-հետ/220670,https://www.youtube.com/embed/Wxt-S9oFsBQ?autoplay=1&autohide=1,Հարցազրույց Արեգ Քոչինյանի հետ,21:45,"23 Հնվ, 2024",Wxt-S9oFsBQ,42147,731,0,N/A
299,https://www.1tv.am/hy/video/Հարցազրույց-Դանիել-Իոաննիսյանի-հետ/220597,https://www.youtube.com/embed/tA8bPijI4J4?autoplay=1&autohide=1,Հարցազրույց Դանիել Իոաննիսյանի հետ,21:30,"22 Հնվ, 2024",tA8bPijI4J4,20991,235,0,N/A
300,https://www.1tv.am/hy/video/Հարցազրույց-Լեոնիդ-Ներսիսյանի-հետ/220536,https://www.youtube.com/embed/I8VqgxeF-hw?autoplay=1&autohide=1,Հարցազրույց Լեոնիդ Ներսիսյանի հետ,21:45,"19 Հնվ, 2024",I8VqgxeF-hw,27169,453,0,N/A
301,https://www.1tv.am/hy/video/Հարցազրույց-Վարդան-Վարդանյանի-հետ/220474,https://www.youtube.com/embed/EJ7UX4QWHDs?autoplay=1&autohide=1,Հարցազրույց Վարդան Վարդանյանի հետ,21:30,"18 Հնվ, 2024",EJ7UX4QWHDs,13021,117,0,N/A
302,https://www.1tv.am/hy/video/Հարցազրույց-Ռուբեն-Բաբայանի-հետ/220421,https://www.youtube.com/embed/zvo1FNR5_AA?autoplay=1&autohide=1,Հարցազրույց Ռուբեն Բաբայանի հետ,21:45,"16 Հնվ, 2024",zvo1FNR5_AA,22574,341,0,N/A
303,https://www.1tv.am/hy/video/Հարցազրույց-Արեն-Սարգսյանի-հետ/220381,https://www.youtube.com/embed/s4I0qcOBUS8?autoplay=1&autohide=1,Հարցազրույց Արեն Սարգսյանի հետ,21:30,"15 Հնվ, 2024",s4I0qcOBUS8,21480,208,0,N/A
304,https://www.1tv.am/hy/video/Հարցազրույց-Կարեն-Անդրեասյանի-հետ/220301,https://www.youtube.com/embed/I_VU1jyBasg?autoplay=1&autohide=1,Հարցազրույց Կարեն Անդրեասյանի հետ,21:30,"12 Հնվ, 2024",I_VU1jyBasg,26881,355,0,N/A
305,https://www.1tv.am/hy/video/Հարցազրույց-Անդրանիկ-Քոչարյանի-հետ/220287,https://www.youtube.com/embed/98varhYvxlw?autoplay=1&autohide=1,Հարցազրույց Անդրանիկ Քոչարյանի հետ,21:55,"11 Հնվ, 2024",98varhYvxlw,58678,798,0,N/A
306,https://www.1tv.am/hy/video/Հարցազրույց-Յակոբ-Ճռնազեանի-հետ/220251,https://www.youtube.com/embed/YiOMg56o6Ig?autoplay=1&autohide=1,Հարցազրույց Յակոբ Ճռնազեանի հետ,21:50,"10 Հնվ, 2024",YiOMg56o6Ig,12744,146,0,N/A
307,https://www.1tv.am/hy/video/Հարցազրույց-Արթուր-Խաչատրյանի-հետ/220230,https://www.youtube.com/embed/ORZvPF0qBjQ?autoplay=1&autohide=1,Հարցազրույց Արթուր Խաչատրյանի հետ,22:05,"09 Հնվ, 2024",ORZvPF0qBjQ,25883,171,0,N/A
308,https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Գրիգորյանի-հետ/220209,https://www.youtube.com/embed/uhhBEBOVhZo?autoplay=1&autohide=1,Հարցազրույց Արմեն Գրիգորյանի հետ,21:30,"08 Հնվ, 2024",uhhBEBOVhZo,45826,818,0,N/A
309,https://www.1tv.am/hy/video/Հարցազրույց-Տիգրան-Ավինյանի-հետ/220045,https://www.youtube.com/embed/Lzq16UlC-PQ?autoplay=1&autohide=1,Հարցազրույց Տիգրան Ավինյանի հետ,21:30,"31 Դեկ, 2023",Lzq16UlC-PQ,21325,296,0,N/A
310,https://www.1tv.am/hy/video/Հարցազրույց-Սերգեյ-Կոպիրկինի-հետ/219978,https://www.youtube.com/embed/50w6GE7-oes?autoplay=1&autohide=1,Հարցազրույց Սերգեյ Կոպիրկինի հետ,21:30,"28 Դեկ, 2023",50w6GE7-oes,50388,479,0,N/A
311,https://www.1tv.am/hy/video/Հարցազրույց-Մարտին-Գալստյանի-հետ/219918,https://www.youtube.com/embed/AEeUTBCmcrI?autoplay=1&autohide=1,Հարցազրույց Մարտին Գալստյանի հետ,21:30,"27 Դեկ, 2023",AEeUTBCmcrI,8578,50,0,N/A
312,https://www.1tv.am/hy/video/Հարցազրույց-Ռուստամ-Բադասյանի-հետ/219881,https://www.youtube.com/embed/ZdM0nemBEiY?autoplay=1&autohide=1,Հարցազրույց Ռուստամ Բադասյանի հետ,21:25,"26 Դեկ, 2023",ZdM0nemBEiY,12760,118,0,N/A
313,https://www.1tv.am/hy/video/Հարցազրույց-Արման-Նշանյանի-հետ/219801,https://www.youtube.com/embed/DIgP08P8cY0?autoplay=1&autohide=1,Հարցազրույց Արման Նշանյանի հետ,21:45,"25 Դեկ, 2023",DIgP08P8cY0,11423,158,0,N/A
314,https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Մելիքբեկյանի-հետ/219711,https://www.youtube.com/embed/RBnXfCLqrOQ?autoplay=1&autohide=1,Հարցազրույց Արմեն Մելիքբեկյանի հետ,22:15,"22 Դեկ, 2023",RBnXfCLqrOQ,15209,127,0,N/A
315,https://www.1tv.am/hy/video/Հարցազրույց-Արմեն-Մելիքբեկյանի-հետ/219703,https://www.youtube.com/embed/RBnXfCLqrOQ?autoplay=1&autohide=1,Հարցազրույց Արմեն Մելիքբեկյանի հետ,22:00,"22 Դեկ, 2023",RBnXfCLqrOQ,15209,127,0,N/A
316,https://www.1tv.am/hy/video/Հարցազրույց-Սեյրան-Օհանյանի-հետ/219662,https://www.youtube.com/embed/qsReZgrtsOQ?autoplay=1&autohide=1,Հարցազրույց Սեյրան Օհանյանի հետ,21:45,"21 Դեկ, 2023",qsReZgrtsOQ,46624,227,0,N/A
317,https://www.1tv.am/hy/video/Հարցազրույց-Աննա-Վարդապետյանի-հետ/219588,https://www.youtube.com/embed/uEfEVbN1KdM?autoplay=1&autohide=1,Հարցազրույց Աննա Վարդապետյանի հետ,21:30,"20 Դեկ, 2023",uEfEVbN1KdM,35746,704,0,N/A
318,https://www.1tv.am/hy/video/Հարցազրույց-Նիկոլ-Փաշինյանի-հետ/219539,https://www.youtube.com/embed/7pfh0imwyLA?autoplay=1&autohide=1,Հարցազրույց Նիկոլ Փաշինյանի հետ,21:30,"19 Դեկ, 2023",7pfh0imwyLA,70424,1177,0,N/A
319,https://www.1tv.am/hy/video/Հարցազրույց-Վահան-Քերոբյանի-հետ/219457,https://www.youtube.com/embed/jQvcuT2W8MM?autoplay=1&autohide=1,Հարցազրույց Վահան Քերոբյանի հետ,21:30,"18 Դեկ, 2023",jQvcuT2W8MM,13689,116,0,N/A
320,https://www.1tv.am/hy/video/Հարցազրույց-Արամ-Սարգսյանի-հետ/219364,https://www.youtube.com/embed/4nYUPGzzjM0?autoplay=1&autohide=1,Հարցազրույց Արամ Սարգսյանի հետ,21:50,"15 Դեկ, 2023",4nYUPGzzjM0,64108,1460,0,N/A
321,https://www.1tv.am/hy/video/Հարցազրույց-Արման-Բաբաջանյանի-հետ/219303,https://www.youtube.com/embed/rdF62b_I0So?autoplay=1&autohide=1,Հարցազրույց Արման Բաբաջանյանի հետ,21:30,"14 Դեկ, 2023",rdF62b_I0So,39740,678,0,N/A
322,https://www.1tv.am/hy/video/Հարցազրույց-էդմոն-Մարուքյանի-հետ/219275,https://www.youtube.com/embed/aWEaWTGOOT8?autoplay=1&autohide=1,Հարցազրույց էդմոն Մարուքյանի հետ,21:30,"13 Դեկ, 2023",aWEaWTGOOT8,42368,420,0,N/A
323,https://www.1tv.am/hy/video/Հարցազրույց-Հայկ-Սարգսյանի-հետ/219207,https://www.youtube.com/embed/mMWd5IloN7I?autoplay=1&autohide=1,Հարցազրույց Հայկ Սարգսյանի հետ,21:30,"12 Դեկ, 2023",mMWd5IloN7I,18165,167,0,N/A
