precinct,total_votes,candidate_name_1,candidate_name_2,candidate_name_3,candidate_name_4,candidate_name_5+,candidate_pct_1,candidate_pct_2,candidate_pct_3,candidate_pct_4,candidate_pct_5+,candidate_votes_1,candidate_votes_2,candidate_votes_3,candidate_votes_4,candidate_votes_5+,winner,spread,county
344000,767.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5123859191655802,0.18122555410691005,0.17470664928292046,0.0469361147327249,0.0847457627118644,393.0,139.0,134.0,36.0,65.0,Barbara Lee,0.33116036505867014,Alameda County
344400,1104.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.3641304347826087,0.3233695652173913,0.25905797101449274,0.04076086956521739,0.012681159420289856,402.0,357.0,286.0,45.0,14.0,Adam B. Schiff,0.040760869565217406,Alameda County
344500,1584.0,Barbara Lee,Katie Porter,Adam B. Schiff,Steve Garvey,Other,0.43623737373737376,0.24684343434343434,0.24116161616161616,0.03409090909090909,0.041666666666666664,691.0,391.0,382.0,54.0,66.0,Barbara Lee,0.18939393939393942,Alameda County
344800,1560.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.39487179487179486,0.28525641025641024,0.22564102564102564,0.05705128205128205,0.03717948717948718,616.0,445.0,352.0,89.0,58.0,Barbara Lee,0.10961538461538461,Alameda County
345100,2005.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.40648379052369077,0.28428927680798005,0.22693266832917705,0.05236907730673317,0.029925187032418952,815.0,570.0,455.0,105.0,60.0,Barbara Lee,0.12219451371571072,Alameda County
345710,61.0,Adam B. Schiff,Katie Porter,Barbara Lee,Steve Garvey,Other,0.29508196721311475,0.2786885245901639,0.2459016393442623,0.13114754098360656,0.04918032786885246,18.0,17.0,15.0,8.0,3.0,Adam B. Schiff,0.016393442622950838,Alameda County
345900,1034.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.3781431334622824,0.2640232108317215,0.22823984526112184,0.10058027079303675,0.029013539651837523,391.0,273.0,236.0,104.0,30.0,Adam B. Schiff,0.11411992263056092,Alameda County
346100,672.0,Barbara Lee,Katie Porter,Adam B. Schiff,Steve Garvey,Other,0.5267857142857143,0.18898809523809523,0.18154761904761904,0.052083333333333336,0.050595238095238096,354.0,127.0,122.0,35.0,34.0,Barbara Lee,0.33779761904761907,Alameda County
347200,759.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5678524374176548,0.1857707509881423,0.13043478260869565,0.06060606060606061,0.05533596837944664,431.0,141.0,99.0,46.0,42.0,Barbara Lee,0.38208168642951246,Alameda County
353310,1191.0,Barbara Lee,Katie Porter,Adam B. Schiff,Steve Garvey,Other,0.5382031905961377,0.22418136020151133,0.14021830394626364,0.03610411418975651,0.061293031066330814,641.0,267.0,167.0,43.0,73.0,Barbara Lee,0.3140218303946264,Alameda County
353900,817.0,Barbara Lee,Katie Porter,Adam B. Schiff,Steve Garvey,Other,0.5397796817625459,0.18727050183598531,0.15422276621787026,0.05018359853121175,0.06854345165238677,441.0,153.0,126.0,41.0,56.0,Barbara Lee,0.35250917992656056,Alameda County
354000,298.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.540268456375839,0.17114093959731544,0.10738255033557047,0.06711409395973154,0.11409395973154363,161.0,51.0,32.0,20.0,34.0,Barbara Lee,0.3691275167785235,Alameda County
354130,684.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5526315789473685,0.20614035087719298,0.1564327485380117,0.03508771929824561,0.049707602339181284,378.0,141.0,107.0,24.0,34.0,Barbara Lee,0.3464912280701755,Alameda County
354300,535.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.4803738317757009,0.2261682242990654,0.1233644859813084,0.04672897196261682,0.1233644859813084,257.0,121.0,66.0,25.0,66.0,Barbara Lee,0.2542056074766355,Alameda County
354500,633.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5229067930489731,0.16113744075829384,0.15955766192733017,0.052132701421800945,0.10426540284360189,331.0,102.0,101.0,33.0,66.0,Barbara Lee,0.3617693522906793,Alameda County
354700,284.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5,0.16901408450704225,0.1267605633802817,0.04929577464788732,0.15492957746478872,142.0,48.0,36.0,14.0,44.0,Barbara Lee,0.33098591549295775,Alameda County
355100,536.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.48507462686567165,0.22388059701492538,0.16044776119402984,0.03917910447761194,0.0914179104477612,260.0,120.0,86.0,21.0,49.0,Barbara Lee,0.26119402985074625,Alameda County
356000,1033.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.4898354307841239,0.20135527589545016,0.16844143272023232,0.06679574056147145,0.07357212003872217,506.0,208.0,174.0,69.0,76.0,Barbara Lee,0.28848015488867373,Alameda County
356410,439.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5535307517084282,0.15945330296127563,0.09567198177676538,0.09339407744874716,0.0979498861047836,243.0,70.0,42.0,41.0,43.0,Barbara Lee,0.3940774487471526,Alameda County
361000,129.0,Barbara Lee,Katie Porter,Adam B. Schiff,Steve Garvey,Other,0.5038759689922481,0.1937984496124031,0.15503875968992248,0.03875968992248062,0.10852713178294573,65.0,25.0,20.0,5.0,14.0,Barbara Lee,0.31007751937984496,Alameda County
361100,49.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5306122448979592,0.2653061224489796,0.10204081632653061,0.02040816326530612,0.08163265306122448,26.0,13.0,5.0,1.0,4.0,Barbara Lee,0.2653061224489796,Alameda County
361130,177.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.6271186440677966,0.1807909604519774,0.07344632768361582,0.062146892655367235,0.05649717514124294,111.0,32.0,13.0,11.0,10.0,Barbara Lee,0.4463276836158192,Alameda County
361200,173.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5549132947976878,0.2254335260115607,0.06358381502890173,0.057803468208092484,0.09826589595375723,96.0,39.0,11.0,10.0,17.0,Barbara Lee,0.3294797687861271,Alameda County
362220,381.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5826771653543307,0.2125984251968504,0.11023622047244094,0.03412073490813648,0.06036745406824147,222.0,81.0,42.0,13.0,23.0,Barbara Lee,0.37007874015748027,Alameda County
362500,155.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.6645161290322581,0.2129032258064516,0.05161290322580645,0.03225806451612903,0.03870967741935484,103.0,33.0,8.0,5.0,6.0,Barbara Lee,0.4516129032258065,Alameda County
362510,357.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.6330532212885154,0.21568627450980393,0.06162464985994398,0.03361344537815126,0.056022408963585436,226.0,77.0,22.0,12.0,20.0,Barbara Lee,0.41736694677871145,Alameda County
362600,1631.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.4996934396076027,0.26180257510729615,0.1863887185775598,0.022685469037400367,0.029429797670141016,815.0,427.0,304.0,37.0,48.0,Barbara Lee,0.23789086450030655,Alameda County
362800,1070.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.514018691588785,0.2570093457943925,0.17943925233644858,0.025233644859813085,0.024299065420560748,550.0,275.0,192.0,27.0,26.0,Barbara Lee,0.2570093457943925,Alameda County
363000,611.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5891980360065466,0.20949263502454993,0.11292962356792144,0.014729950900163666,0.07364975450081833,360.0,128.0,69.0,9.0,45.0,Barbara Lee,0.3797054009819967,Alameda County
363200,465.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.578494623655914,0.24086021505376345,0.07526881720430108,0.01935483870967742,0.08602150537634409,269.0,112.0,35.0,9.0,40.0,Barbara Lee,0.33763440860215055,Alameda County
364200,715.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.45314685314685316,0.22097902097902097,0.1944055944055944,0.1076923076923077,0.023776223776223775,324.0,158.0,139.0,77.0,17.0,Adam B. Schiff,0.23216783216783218,Alameda County
364410,1219.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.36587366694011486,0.34864643150123054,0.15258408531583265,0.09023789991796555,0.04265791632485644,446.0,425.0,186.0,110.0,52.0,Barbara Lee,0.017227235438884325,Alameda County
364510,461.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.42733188720173537,0.36225596529284165,0.10412147505422993,0.07592190889370933,0.03036876355748373,197.0,167.0,48.0,35.0,14.0,Barbara Lee,0.06507592190889372,Alameda County
364600,824.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.4975728155339806,0.2536407766990291,0.16990291262135923,0.04004854368932039,0.038834951456310676,410.0,209.0,140.0,33.0,32.0,Barbara Lee,0.24393203883495146,Alameda County
364800,940.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5148936170212766,0.25,0.15212765957446808,0.04468085106382979,0.03829787234042553,484.0,235.0,143.0,42.0,36.0,Barbara Lee,0.26489361702127656,Alameda County
373010,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
373030,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
373100,162.0,Barbara Lee,Adam B. Schiff,Katie Porter,Sarah Sun Liew,Other,0.5123456790123457,0.17901234567901234,0.1419753086419753,0.024691358024691357,0.1419753086419753,83.0,29.0,23.0,4.0,23.0,Barbara Lee,0.33333333333333337,Alameda County
373500,531.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.6308851224105462,0.1902071563088512,0.07156308851224105,0.032015065913371,0.07532956685499058,335.0,101.0,38.0,17.0,40.0,Barbara Lee,0.44067796610169496,Alameda County
373600,574.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5452961672473867,0.1602787456445993,0.09233449477351917,0.06097560975609756,0.14111498257839722,313.0,92.0,53.0,35.0,81.0,Barbara Lee,0.3850174216027874,Alameda County
380300,1094.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.453382084095064,0.23308957952468007,0.22760511882998172,0.03930530164533821,0.04661791590493602,496.0,255.0,249.0,43.0,51.0,Barbara Lee,0.2202925045703839,Alameda County
380400,1389.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.3369330453563715,0.30381569474442044,0.2613390928725702,0.0503959683225342,0.047516198704103674,468.0,422.0,363.0,70.0,66.0,Barbara Lee,0.033117350611951035,Alameda County
400100,390.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.37948717948717947,0.2692307692307692,0.22564102564102564,0.07692307692307693,0.04871794871794872,148.0,105.0,88.0,30.0,19.0,Adam B. Schiff,0.11025641025641025,Alameda County
400200,1538.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.4752925877763329,0.32184655396618983,0.1306892067620286,0.04161248374512354,0.0305591677503251,731.0,495.0,201.0,64.0,47.0,Barbara Lee,0.15344603381014305,Alameda County
400300,945.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.43386243386243384,0.3396825396825397,0.1365079365079365,0.056084656084656084,0.033862433862433865,410.0,321.0,129.0,53.0,32.0,Barbara Lee,0.09417989417989414,Alameda County
400900,1461.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5318275154004107,0.27104722792607805,0.13415468856947296,0.025325119780971937,0.03764544832306639,777.0,396.0,196.0,37.0,55.0,Barbara Lee,0.2607802874743327,Alameda County
410110,656.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5594512195121951,0.20884146341463414,0.10213414634146341,0.03201219512195122,0.0975609756097561,367.0,137.0,67.0,21.0,64.0,Barbara Lee,0.35060975609756095,Alameda County
410600,1004.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5537848605577689,0.2051792828685259,0.13745019920318724,0.0348605577689243,0.06872509960159362,556.0,206.0,138.0,35.0,69.0,Barbara Lee,0.34860557768924294,Alameda County
415800,577.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.5459272097053726,0.20103986135181975,0.1022530329289428,0.0415944540727903,0.10918544194107452,315.0,116.0,59.0,24.0,63.0,Barbara Lee,0.34488734835355284,Alameda County
416220,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
420010,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
420030,21.0,Adam B. Schiff,Steve Garvey,Barbara Lee,Katie Porter,Other,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.047619047619047616,0.047619047619047616,9.0,7.0,3.0,1.0,1.0,Adam B. Schiff,0.09523809523809523,Alameda County
420040,38.0,Barbara Lee,Adam B. Schiff,Steve Garvey,Katie Porter,Other,0.2894736842105263,0.2894736842105263,0.10526315789473684,0.07894736842105263,0.23684210526315788,11.0,11.0,4.0,3.0,9.0,tie,0.0,Alameda County
420050,55.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.36363636363636365,0.21818181818181817,0.18181818181818182,0.07272727272727272,0.16363636363636364,20.0,12.0,10.0,4.0,9.0,Barbara Lee,0.14545454545454548,Alameda County
420230,104.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.3076923076923077,0.27884615384615385,0.21153846153846154,0.08653846153846154,0.11538461538461539,32.0,29.0,22.0,9.0,12.0,Barbara Lee,0.028846153846153855,Alameda County
420240,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
420250,143.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.2937062937062937,0.2517482517482518,0.1888111888111888,0.13286713286713286,0.13286713286713286,42.0,36.0,27.0,19.0,19.0,Adam B. Schiff,0.041958041958041925,Alameda County
420300,69.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.30434782608695654,0.2318840579710145,0.21739130434782608,0.2028985507246377,0.043478260869565216,21.0,16.0,15.0,14.0,3.0,Adam B. Schiff,0.07246376811594205,Alameda County
420310,10.0,Steve Garvey,Adam B. Schiff,"James ""Jim"" Macauley",Barbara Lee,Other,0.4,0.2,0.2,0.1,0.1,4.0,2.0,2.0,1.0,1.0,Steve Garvey,0.2,Alameda County
420700,259.0,Adam B. Schiff,Barbara Lee,Steve Garvey,Katie Porter,Other,0.3127413127413127,0.23166023166023167,0.1891891891891892,0.10810810810810811,0.1583011583011583,81.0,60.0,49.0,28.0,41.0,Adam B. Schiff,0.08108108108108106,Alameda County
420800,91.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.3516483516483517,0.16483516483516483,0.16483516483516483,0.14285714285714285,0.17582417582417584,32.0,15.0,15.0,13.0,16.0,Barbara Lee,0.18681318681318684,Alameda County
420900,194.0,Adam B. Schiff,Barbara Lee,Steve Garvey,Katie Porter,Other,0.31958762886597936,0.27319587628865977,0.14948453608247422,0.12886597938144329,0.12886597938144329,62.0,53.0,29.0,25.0,25.0,Adam B. Schiff,0.04639175257731959,Alameda County
421500,545.0,Adam B. Schiff,Barbara Lee,Steve Garvey,Katie Porter,Other,0.3229357798165138,0.2018348623853211,0.1669724770642202,0.13944954128440368,0.1688073394495413,176.0,110.0,91.0,76.0,92.0,Adam B. Schiff,0.12110091743119267,Alameda County
421800,581.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.2822719449225473,0.2289156626506024,0.19793459552495696,0.1359724612736661,0.1549053356282272,164.0,133.0,115.0,79.0,90.0,Adam B. Schiff,0.053356282271944916,Alameda County
422000,1138.0,Adam B. Schiff,Steve Garvey,Barbara Lee,Katie Porter,Other,0.3585237258347979,0.19244288224956063,0.18453427065026362,0.15992970123022848,0.10456942003514938,408.0,219.0,210.0,182.0,119.0,Adam B. Schiff,0.16608084358523728,Alameda County
422300,956.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.32426778242677823,0.22071129707112971,0.18305439330543932,0.1579497907949791,0.11401673640167365,310.0,211.0,175.0,151.0,109.0,Adam B. Schiff,0.10355648535564851,Alameda County
422600,1138.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.3216168717047452,0.2390158172231986,0.1704745166959578,0.14938488576449913,0.1195079086115993,366.0,272.0,194.0,170.0,136.0,Adam B. Schiff,0.08260105448154659,Alameda County
422920,1014.0,Adam B. Schiff,Barbara Lee,Steve Garvey,Katie Porter,Other,0.34023668639053256,0.1883629191321499,0.17061143984220908,0.16272189349112426,0.13806706114398423,345.0,191.0,173.0,165.0,140.0,Adam B. Schiff,0.15187376725838267,Alameda County
422940,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
423000,976.0,Adam B. Schiff,Katie Porter,Barbara Lee,Steve Garvey,Other,0.27459016393442626,0.1987704918032787,0.19672131147540983,0.16188524590163936,0.1680327868852459,268.0,194.0,192.0,158.0,164.0,Adam B. Schiff,0.07581967213114757,Alameda County
423710,737.0,Adam B. Schiff,Katie Porter,Barbara Lee,Steve Garvey,Other,0.3921302578018996,0.18453188602442333,0.14654002713704206,0.14111261872455902,0.13568521031207598,289.0,136.0,108.0,104.0,100.0,Adam B. Schiff,0.20759837177747625,Alameda County
423800,10.0,Steve Garvey,Barbara Lee,Sarah Sun Liew,Laura Garza,Other,0.3,0.3,0.2,0.1,0.1,3.0,3.0,2.0,1.0,1.0,tie,0.0,Alameda County
424510,80.0,Adam B. Schiff,Katie Porter,Steve Garvey,Barbara Lee,Other,0.3375,0.2875,0.15,0.15,0.075,27.0,23.0,12.0,12.0,6.0,Adam B. Schiff,0.050000000000000044,Alameda County
424600,701.0,Adam B. Schiff,Barbara Lee,Steve Garvey,Katie Porter,Other,0.3252496433666191,0.2225392296718973,0.1797432239657632,0.1768901569186876,0.09557774607703282,228.0,156.0,126.0,124.0,67.0,Adam B. Schiff,0.10271041369472181,Alameda County
430010,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
430100,43.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.27906976744186046,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.27906976744186046,12.0,8.0,6.0,5.0,12.0,Adam B. Schiff,0.09302325581395349,Alameda County
430110,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
430120,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
430130,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
430140,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
430150,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
430400,97.0,Adam B. Schiff,Katie Porter,Barbara Lee,Steve Garvey,Other,0.38144329896907214,0.21649484536082475,0.18556701030927836,0.13402061855670103,0.08247422680412371,37.0,21.0,18.0,13.0,8.0,Adam B. Schiff,0.1649484536082474,Alameda County
430420,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
430430,32.0,Barbara Lee,Steve Garvey,Katie Porter,Adam B. Schiff,Other,0.5625,0.15625,0.09375,0.0625,0.125,18.0,5.0,3.0,2.0,4.0,Barbara Lee,0.40625,Alameda County
430440,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
430460,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
430470,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
430510,16.0,Adam B. Schiff,Katie Porter,Barbara Lee,Steve Garvey,Other,0.4375,0.25,0.125,0.0625,0.125,7.0,4.0,2.0,1.0,2.0,Adam B. Schiff,0.1875,Alameda County
430600,1254.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.2878787878787879,0.28309409888357256,0.18819776714513556,0.1419457735247209,0.09888357256778309,361.0,355.0,236.0,178.0,124.0,Adam B. Schiff,0.004784688995215336,Alameda County
430700,243.0,Adam B. Schiff,Barbara Lee,Steve Garvey,Katie Porter,Other,0.3292181069958848,0.26337448559670784,0.18930041152263374,0.1646090534979424,0.053497942386831275,80.0,64.0,46.0,40.0,13.0,Adam B. Schiff,0.06584362139917693,Alameda County
430730,62.0,Barbara Lee,Adam B. Schiff,Steve Garvey,Katie Porter,Other,0.3709677419354839,0.2903225806451613,0.0967741935483871,0.0967741935483871,0.14516129032258066,23.0,18.0,6.0,6.0,9.0,Barbara Lee,0.08064516129032256,Alameda County
430800,128.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.359375,0.3125,0.1875,0.125,0.015625,46.0,40.0,24.0,16.0,2.0,Adam B. Schiff,0.046875,Alameda County
430860,215.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.3116279069767442,0.26046511627906976,0.21395348837209302,0.15348837209302327,0.06046511627906977,67.0,56.0,46.0,33.0,13.0,Adam B. Schiff,0.05116279069767443,Alameda County
430870,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
431100,212.0,Barbara Lee,Adam B. Schiff,Katie Porter,Steve Garvey,Other,0.29245283018867924,0.27358490566037735,0.19811320754716982,0.1320754716981132,0.10377358490566038,62.0,58.0,42.0,28.0,22.0,Barbara Lee,0.018867924528301883,Alameda County
431300,82.0,Adam B. Schiff,Steve Garvey,Barbara Lee,Katie Porter,Other,0.32926829268292684,0.24390243902439024,0.1951219512195122,0.15853658536585366,0.07317073170731707,27.0,20.0,16.0,13.0,6.0,Adam B. Schiff,0.0853658536585366,Alameda County
431400,66.0,Barbara Lee,Adam B. Schiff,Steve Garvey,Katie Porter,Other,0.3484848484848485,0.25757575757575757,0.16666666666666666,0.10606060606060606,0.12121212121212122,23.0,17.0,11.0,7.0,8.0,Barbara Lee,0.09090909090909094,Alameda County
431500,61.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.4262295081967213,0.22950819672131148,0.19672131147540983,0.08196721311475409,0.06557377049180328,26.0,14.0,12.0,5.0,4.0,Adam B. Schiff,0.1967213114754098,Alameda County
431610,18.0,Barbara Lee,Adam B. Schiff,Steve Garvey,Katie Porter,Other,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,6.0,6.0,3.0,3.0,0.0,tie,0.0,Alameda County
431620,11.0,Steve Garvey,Adam B. Schiff,Katie Porter,Jonathan Reiss,Other,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.0,4.0,3.0,3.0,1.0,0.0,Steve Garvey,0.09090909090909094,Alameda County
431700,65.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.35384615384615387,0.23076923076923078,0.2153846153846154,0.1076923076923077,0.09230769230769231,23.0,15.0,14.0,7.0,6.0,Adam B. Schiff,0.12307692307692308,Alameda County
431730,24.0,Barbara Lee,Steve Garvey,Adam B. Schiff,Katie Porter,Other,0.375,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.125,9.0,4.0,4.0,4.0,3.0,Barbara Lee,0.20833333333333334,Alameda County
431900,28.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.35714285714285715,0.25,0.17857142857142858,0.14285714285714285,0.07142857142857142,10.0,7.0,5.0,4.0,2.0,Adam B. Schiff,0.10714285714285715,Alameda County
432100,771.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.3009079118028534,0.2490272373540856,0.19974059662775617,0.1309987029831388,0.11932555123216602,232.0,192.0,154.0,101.0,92.0,Adam B. Schiff,0.051880674448767816,Alameda County
432200,1265.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.3193675889328063,0.23241106719367588,0.1707509881422925,0.15968379446640316,0.11778656126482213,404.0,294.0,216.0,202.0,149.0,Adam B. Schiff,0.08695652173913043,Alameda County
432600,983.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.28789420142421157,0.24008138351983724,0.20447609359104782,0.1607324516785351,0.10681586978636826,283.0,236.0,201.0,158.0,105.0,Adam B. Schiff,0.04781281790437433,Alameda County
432810,709.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.28772919605077574,0.2468265162200282,0.20310296191819463,0.14527503526093088,0.11706629055007052,204.0,175.0,144.0,103.0,83.0,Adam B. Schiff,0.040902679830747524,Alameda County
432900,859.0,Adam B. Schiff,Barbara Lee,Katie Porter,Steve Garvey,Other,0.32945285215366704,0.25378346915017463,0.17229336437718276,0.14551804423748546,0.0989522700814901,283.0,218.0,148.0,125.0,85.0,Adam B. Schiff,0.07566938300349241,Alameda County
433200,886.0,Adam B. Schiff,Barbara Lee,Steve Garvey,Katie Porter,Other,0.2979683972911964,0.22121896162528218,0.18058690744920994,0.18058690744920994,0.11963882618510158,264.0,196.0,160.0,160.0,106.0,Adam B. Schiff,0.07674943566591422,Alameda County
433400,1194.0,Adam B. Schiff,Barbara Lee,Steve Garvey,Katie Porter,Other,0.3936348408710218,0.19597989949748743,0.17922948073701842,0.16415410385259632,0.06700167504187604,470.0,234.0,214.0,196.0,80.0,Adam B. Schiff,0.19765494137353437,Alameda County
433630,328.0,Adam B. Schiff,Barbara Lee,Steve Garvey,Katie Porter,Other,0.3567073170731707,0.21341463414634146,0.1798780487804878,0.125,0.125,117.0,70.0,59.0,41.0,41.0,Adam B. Schiff,0.14329268292682926,Alameda County
433650,0.0,Steve Garvey,Denice Gary-Pandol,Laura Garza,Sepi Gilani,Other,,,,,,0.0,0.0,0.0,0.0,0.0,Steve Garvey,,Alameda County
